,short_name,age,height_cm,weight_kg,nationality,overall,preferred_foot,weak_foot,skill_moves,work_rate,team_position,pace,shooting,passing,dribbling,defending,physic,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
11927,R. McDonald,27,191,82,England,64,Left,2,2,Medium/Medium,RCB,56.0,29.0,47.0,54.0,62.0,71.0,Leadership,41,20,62,54,26,52,19,25,60,56,65,49,52,63,54,45,70,62,78,32,65,61,23,44,34,63,62,64,60,44+2,44+2,44+2,46+2,45+2,45+2,45+2,46+2,47+2,47+2,47+2,49+2,52+2,52+2,52+2,49+2,57+2,60+2,60+2,60+2,57+2,58+2,63+2,63+2,63+2,58+2
11933,T. Salquist,24,190,82,Denmark,64,Left,2,2,Medium/High,RCB,65.0,34.0,41.0,46.0,63.0,71.0,,30,34,64,51,27,35,35,33,44,57,67,63,55,63,58,37,61,65,79,36,61,64,23,35,35,62,63,63,60,46+2,46+2,46+2,44+2,44+2,44+2,44+2,44+2,44+2,44+2,44+2,45+2,48+2,48+2,48+2,45+2,56+2,58+2,58+2,58+2,56+2,58+2,63+2,63+2,63+2,58+2
11936,D. Gugganig,22,190,82,Austria,64,Right,2,2,Low/Medium,LCB,62.0,36.0,48.0,45.0,62.0,70.0,,46,30,60,59,29,38,29,28,54,50,60,63,58,64,44,50,54,65,77,39,63,59,26,35,33,56,61,65,61,46+2,46+2,46+2,45+2,44+2,44+2,44+2,45+2,45+2,45+2,45+2,48+2,50+2,50+2,50+2,48+2,58+2,59+2,59+2,59+2,58+2,59+2,62+2,62+2,62+2,59+2
11938,H. Mizumoto,33,183,72,Japan,64,Right,3,2,Low/Medium,RCB,49.0,36.0,50.0,47.0,63.0,62.0,Giant Throw-in,47,32,66,53,42,38,54,46,48,50,51,47,69,66,58,47,80,43,70,33,63,63,27,48,44,60,65,61,64,45+2,45+2,45+2,44+2,44+2,44+2,44+2,44+2,46+2,46+2,46+2,45+2,48+2,48+2,48+2,45+2,54+2,57+2,57+2,57+2,54+2,57+2,63+2,63+2,63+2,57+2
11941,T. Craig,34,185,79,England,64,Left,3,2,Medium/High,LCB,41.0,31.0,53.0,50.0,62.0,75.0,"Injury Prone, Avoids Using Weaker Foot",47,23,61,58,17,46,59,26,56,53,43,39,50,60,56,53,64,67,80,31,73,63,31,52,33,64,66,61,56,44+2,44+2,44+2,44+2,44+2,44+2,44+2,44+2,47+2,47+2,47+2,48+2,53+2,53+2,53+2,48+2,56+2,61+2,61+2,61+2,56+2,56+2,63+2,63+2,63+2,56+2
11943,J. Wright,24,193,82,Wales,64,Right,3,2,Medium/Medium,RCB,44.0,29.0,44.0,54.0,64.0,69.0,,29,27,64,50,32,58,25,29,48,52,46,43,47,52,51,44,66,64,74,19,62,62,29,54,30,66,66,65,61,44+2,44+2,44+2,43+2,44+2,44+2,44+2,43+2,46+2,46+2,46+2,46+2,50+2,50+2,50+2,46+2,53+2,58+2,58+2,58+2,53+2,55+2,62+2,62+2,62+2,55+2
11945,A. Calver,23,186,76,Australia,64,Right,2,2,Medium/Medium,RCB,56.0,26.0,49.0,51.0,62.0,72.0,,58,23,60,59,24,49,25,19,45,53,57,55,47,52,58,33,78,64,78,20,65,60,36,40,45,60,66,61,57,43+2,43+2,43+2,46+2,44+2,44+2,44+2,46+2,45+2,45+2,45+2,49+2,49+2,49+2,49+2,49+2,58+2,58+2,58+2,58+2,58+2,58+2,62+2,62+2,62+2,58+2
11947,Kwak Tae Hwi,37,188,85,Korea Republic,64,Right,4,2,Medium/High,LCB,34.0,44.0,47.0,38.0,60.0,69.0,"Power Free-Kick, Long Passer (CPU AI Only)",23,34,62,59,47,25,65,62,55,55,32,36,34,63,53,66,81,32,86,41,71,59,38,37,65,60,61,60,56,48+2,48+2,48+2,39+2,43+2,43+2,43+2,39+2,43+2,43+2,43+2,40+2,48+2,48+2,48+2,40+2,48+2,57+2,57+2,57+2,48+2,50+2,63+2,63+2,63+2,50+2
11950,F. Liverstam,31,194,84,Sweden,64,Right,3,2,Medium/Medium,RCB,51.0,38.0,42.0,40.0,62.0,74.0,,23,30,62,48,39,34,46,33,53,48,49,52,34,59,45,60,42,60,82,36,79,65,36,43,31,56,60,62,59,47+2,47+2,47+2,40+2,43+2,43+2,43+2,40+2,43+2,43+2,43+2,42+2,48+2,48+2,48+2,42+2,52+2,58+2,58+2,58+2,52+2,54+2,62+2,62+2,62+2,54+2
11956,D. Jablonský,27,190,80,Czech Republic,64,Right,3,2,Medium/Medium,LCB,71.0,36.0,44.0,50.0,62.0,71.0,,54,31,57,47,33,48,46,32,52,51,65,75,55,46,50,43,64,56,80,38,67,65,27,27,50,51,58,64,67,45+2,45+2,45+2,46+2,43+2,43+2,43+2,46+2,43+2,43+2,43+2,47+2,46+2,46+2,46+2,47+2,57+2,56+2,56+2,56+2,57+2,59+2,62+2,62+2,62+2,59+2
11959,Choi Kyu Baek,25,188,77,Korea Republic,64,Right,3,2,Low/High,LCB,69.0,27.0,49.0,44.0,65.0,65.0,,40,21,67,56,26,38,27,28,59,44,67,71,58,59,58,40,67,63,74,22,43,67,32,50,36,65,64,65,64,44+2,44+2,44+2,44+2,43+2,43+2,43+2,44+2,45+2,45+2,45+2,48+2,50+2,50+2,50+2,48+2,58+2,59+2,59+2,59+2,58+2,60+2,63+2,63+2,63+2,60+2
11963,I. Balaur,30,188,83,Romania,64,Right,3,2,Medium/Medium,RCB,57.0,26.0,42.0,46.0,65.0,61.0,,25,22,64,66,21,37,23,21,39,58,54,59,42,62,64,38,73,59,62,21,59,64,25,31,38,47,68,63,61,43+2,43+2,43+2,42+2,43+2,43+2,43+2,42+2,44+2,44+2,44+2,44+2,48+2,48+2,48+2,44+2,56+2,59+2,59+2,59+2,56+2,58+2,63+2,63+2,63+2,58+2
11965,Ione Cabrera,33,188,77,Spain,64,Right,4,2,Medium/Medium,CB,35.0,46.0,53.0,41.0,64.0,67.0,Power Free-Kick,45,47,65,61,30,28,60,62,57,48,32,38,58,61,69,47,68,55,75,46,61,59,25,40,61,67,66,66,60,46+2,46+2,46+2,42+2,42+2,42+2,42+2,42+2,44+2,44+2,44+2,43+2,50+2,50+2,50+2,43+2,53+2,59+2,59+2,59+2,53+2,55+2,63+2,63+2,63+2,55+2
11966,N. Knight-Percival,32,182,73,England,64,Left,3,2,Medium/Medium,LCB,64.0,30.0,40.0,46.0,62.0,75.0,,26,26,65,52,31,41,38,25,47,45,63,65,60,54,61,41,80,74,77,26,71,60,32,32,34,56,61,64,63,44+2,44+2,44+2,42+2,42+2,42+2,42+2,42+2,42+2,42+2,42+2,44+2,46+2,46+2,46+2,44+2,55+2,57+2,57+2,57+2,55+2,57+2,63+2,63+2,63+2,57+2
11968,R. Sykes,20,196,73,England,64,Right,2,2,Low/High,RCB,62.0,30.0,40.0,48.0,62.0,72.0,,28,25,65,51,25,43,29,24,49,51,63,61,54,55,54,45,70,69,74,27,70,59,25,34,39,57,61,63,62,44+2,44+2,44+2,42+2,42+2,42+2,42+2,42+2,43+2,43+2,43+2,45+2,47+2,47+2,47+2,45+2,54+2,57+2,57+2,57+2,54+2,57+2,62+2,62+2,62+2,57+2
11970,S. Nkansah,23,188,78,Germany,64,Right,3,2,Medium/Medium,LCB,61.0,30.0,43.0,47.0,66.0,62.0,,40,27,64,55,20,42,31,30,38,46,56,65,61,56,61,42,59,54,70,25,54,65,27,35,40,47,65,68,66,43+2,43+2,43+2,43+2,42+2,42+2,42+2,43+2,43+2,43+2,43+2,44+2,45+2,45+2,45+2,44+2,56+2,56+2,56+2,56+2,56+2,59+2,63+2,63+2,63+2,59+2
11978,A. Martin,29,190,76,England,64,Right,3,2,Low/Medium,RCB,51.0,39.0,38.0,42.0,64.0,71.0,,20,29,68,53,15,34,23,45,48,49,57,46,51,56,50,67,67,69,75,45,62,61,19,24,46,59,64,64,63,45+2,45+2,45+2,38+2,41+2,41+2,41+2,38+2,40+2,40+2,40+2,40+2,46+2,46+2,46+2,40+2,53+2,57+2,57+2,57+2,53+2,56+2,63+2,63+2,63+2,56+2
11979,P. Clarke,37,183,83,England,64,Right,3,2,Medium/High,LCB,30.0,38.0,45.0,35.0,63.0,74.0,"Leadership, Giant Throw-in",25,32,66,50,13,27,38,37,48,40,29,31,49,62,32,50,72,60,81,43,74,63,43,56,37,63,65,60,59,44+2,44+2,44+2,38+2,41+2,41+2,41+2,38+2,43+2,43+2,43+2,40+2,49+2,49+2,49+2,40+2,49+2,57+2,57+2,57+2,49+2,52+2,63+2,63+2,63+2,52+2
11981,O. Gonzalez,21,184,86,Cameroon,64,Right,2,2,Medium/Medium,RCB,62.0,28.0,34.0,50.0,62.0,72.0,,25,24,66,48,30,46,27,28,30,55,59,65,50,52,53,38,67,62,83,24,60,60,21,26,40,53,61,63,60,43+2,43+2,43+2,41+2,41+2,41+2,41+2,41+2,40+2,40+2,40+2,43+2,43+2,43+2,43+2,43+2,53+2,54+2,54+2,54+2,53+2,56+2,62+2,62+2,62+2,56+2
11983,M. Payares,24,182,72,Colombia,64,Right,3,2,Low/Medium,LCB,58.0,29.0,44.0,47.0,64.0,69.0,,52,26,53,50,24,45,26,22,45,47,62,54,46,56,60,40,79,55,79,26,58,62,24,33,33,48,68,66,64,42+2,42+2,42+2,43+2,41+2,41+2,41+2,43+2,42+2,42+2,42+2,45+2,45+2,45+2,45+2,45+2,57+2,56+2,56+2,56+2,57+2,58+2,63+2,63+2,63+2,58+2
11986,C. Goode,23,196,75,England,64,Right,2,2,Medium/Medium,RCB,60.0,26.0,42.0,48.0,62.0,71.0,,35,25,63,49,30,44,33,29,50,48,57,63,60,52,55,32,73,65,74,17,69,61,30,34,39,57,63,63,61,42+2,42+2,42+2,42+2,41+2,41+2,41+2,42+2,42+2,42+2,42+2,45+2,46+2,46+2,46+2,45+2,54+2,56+2,56+2,56+2,54+2,56+2,62+2,62+2,62+2,56+2
11992,N. Hoheneder,32,190,79,Austria,64,Right,3,2,Low/Medium,RCB,32.0,34.0,44.0,42.0,63.0,68.0,,32,32,68,53,28,37,28,34,48,48,31,32,44,58,45,49,71,52,74,26,73,59,28,43,37,66,55,70,64,43+2,43+2,43+2,39+2,40+2,40+2,40+2,39+2,42+2,42+2,42+2,41+2,47+2,47+2,47+2,41+2,51+2,57+2,57+2,57+2,51+2,53+2,63+2,63+2,63+2,53+2
11993,T. Mahrer,29,191,81,Austria,64,Right,3,2,Medium/Medium,LCB,42.0,27.0,42.0,40.0,63.0,73.0,Long Passer (CPU AI Only),28,17,78,56,23,35,30,25,47,43,38,46,50,55,42,43,34,66,87,26,58,58,40,33,41,64,59,65,67,43+2,43+2,43+2,38+2,40+2,40+2,40+2,38+2,40+2,40+2,40+2,41+2,46+2,46+2,46+2,41+2,52+2,56+2,56+2,56+2,52+2,55+2,63+2,63+2,63+2,55+2
11999,M. Shaker,22,185,83,United Arab Emirates,64,Right,3,2,Medium/High,LCB,59.0,27.0,39.0,40.0,62.0,70.0,,29,21,60,50,23,33,31,29,41,45,55,62,41,65,59,39,74,62,77,25,60,58,31,34,34,39,62,66,63,42+2,42+2,42+2,39+2,40+2,40+2,40+2,39+2,40+2,40+2,40+2,42+2,45+2,45+2,45+2,42+2,54+2,56+2,56+2,56+2,54+2,56+2,62+2,62+2,62+2,56+2
12002,J. Matuwila,27,186,80,Angola,64,Left,3,2,Medium/High,LCB,78.0,23.0,35.0,46.0,60.0,80.0,"Injury Prone, Leadership",29,18,57,35,17,40,27,18,49,43,72,82,62,57,73,37,83,72,82,17,85,61,30,35,38,56,57,62,64,41+2,41+2,41+2,41+2,40+2,40+2,40+2,41+2,40+2,40+2,40+2,44+2,43+2,43+2,43+2,44+2,54+2,55+2,55+2,55+2,54+2,57+2,63+2,63+2,63+2,57+2
12004,L. Prosser,31,191,79,England,64,Left,2,2,Medium/High,LCB,53.0,28.0,42.0,43.0,63.0,66.0,"Avoids Using Weaker Foot, Giant Throw-in",30,27,64,55,16,34,19,29,48,51,51,54,57,51,42,42,72,47,73,17,70,61,23,37,37,55,64,64,62,41+2,41+2,41+2,39+2,40+2,40+2,40+2,39+2,41+2,41+2,41+2,41+2,45+2,45+2,45+2,41+2,52+2,56+2,56+2,56+2,52+2,55+2,63+2,63+2,63+2,55+2
12005,S. Al Rubaie,25,188,80,Saudi Arabia,64,Right,2,2,Low/Medium,LCB,60.0,25.0,44.0,40.0,63.0,67.0,,31,20,62,60,25,26,23,27,55,55,57,62,52,58,53,34,62,61,74,22,59,61,27,29,35,58,62,65,63,41+2,41+2,41+2,40+2,40+2,40+2,40+2,40+2,42+2,42+2,42+2,43+2,48+2,48+2,48+2,43+2,55+2,59+2,59+2,59+2,55+2,58+2,62+2,62+2,62+2,58+2
12006,S. Rouiller,28,183,74,Switzerland,64,Right,3,2,Medium/Medium,RCB,57.0,25.0,40.0,47.0,63.0,74.0,Diver,28,19,59,52,25,34,29,23,48,58,59,56,61,48,75,37,92,81,75,22,57,60,26,31,39,53,64,67,62,41+2,41+2,41+2,40+2,40+2,40+2,40+2,40+2,41+2,41+2,41+2,43+2,47+2,47+2,47+2,43+2,56+2,58+2,58+2,58+2,56+2,58+2,62+2,62+2,62+2,58+2
12007,A. Stewart,26,183,76,England,64,Right,3,2,Medium/Medium,LCB,56.0,22.0,45.0,46.0,63.0,71.0,Injury Prone,42,20,65,50,18,38,27,24,49,48,57,56,66,60,63,26,73,69,74,19,66,62,28,44,33,56,63,64,63,40+2,40+2,40+2,42+2,40+2,40+2,40+2,42+2,43+2,43+2,43+2,45+2,48+2,48+2,48+2,45+2,56+2,58+2,58+2,58+2,56+2,58+2,63+2,63+2,63+2,58+2
12011,M. Sans,31,191,86,France,64,Right,3,2,Low/Medium,LCB,36.0,35.0,49.0,42.0,65.0,70.0,Power Free-Kick,41,32,69,60,32,38,51,42,62,52,39,34,35,47,31,45,50,67,73,39,71,65,19,29,26,48,64,65,59,42+2,42+2,42+2,39+2,39+2,39+2,39+2,39+2,41+2,41+2,41+2,43+2,49+2,49+2,49+2,43+2,54+2,60+2,60+2,60+2,54+2,56+2,63+2,63+2,63+2,56+2
12014,A. Pierre,26,185,88,Grenada,64,Left,3,2,Medium/Medium,LCB,67.0,24.0,35.0,40.0,61.0,76.0,,29,19,65,46,27,35,25,25,37,44,69,65,34,58,50,45,73,68,86,12,64,54,26,26,31,51,60,64,66,42+2,42+2,42+2,38+2,39+2,39+2,39+2,38+2,37+2,37+2,37+2,42+2,41+2,41+2,41+2,42+2,54+2,54+2,54+2,54+2,54+2,57+2,62+2,62+2,62+2,57+2
12019,Luan,23,186,68,Brazil,64,Right,3,2,Medium/Medium,RCB,52.0,25.0,39.0,40.0,63.0,69.0,,26,19,64,57,24,30,27,25,41,49,53,52,45,61,61,36,70,72,68,23,65,59,30,23,31,58,61,66,65,41+2,41+2,41+2,38+2,39+2,39+2,39+2,38+2,39+2,39+2,39+2,41+2,45+2,45+2,45+2,41+2,55+2,57+2,57+2,57+2,55+2,57+2,62+2,62+2,62+2,57+2
12020,Y. Hiraoka,33,183,70,Japan,64,Right,3,2,Medium/Medium,LCB,41.0,24.0,39.0,40.0,65.0,65.0,,21,17,45,63,23,28,27,21,22,54,42,41,36,70,57,39,72,66,67,23,56,66,27,33,31,52,65,69,68,39+2,39+2,39+2,38+2,39+2,39+2,39+2,38+2,40+2,40+2,40+2,40+2,46+2,46+2,46+2,40+2,56+2,58+2,58+2,58+2,56+2,57+2,63+2,63+2,63+2,57+2
12022,C. Greger,22,193,81,Germany,64,Left,3,2,Medium/Medium,LCB,54.0,28.0,36.0,37.0,63.0,72.0,,27,22,69,44,24,28,26,27,39,43,55,53,49,61,43,45,74,60,80,21,66,60,27,35,39,50,62,64,59,42+2,42+2,42+2,37+2,38+2,38+2,38+2,37+2,38+2,38+2,38+2,39+2,42+2,42+2,42+2,39+2,51+2,54+2,54+2,54+2,51+2,54+2,63+2,63+2,63+2,54+2
12025,M. Huber,29,187,85,Austria,64,Right,3,2,Medium/Medium,RCB,40.0,29.0,37.0,44.0,63.0,72.0,,30,26,63,48,31,38,25,27,29,52,41,39,46,51,48,44,71,62,81,18,62,59,24,35,40,57,64,65,62,41+2,41+2,41+2,38+2,38+2,38+2,38+2,38+2,39+2,39+2,39+2,40+2,43+2,43+2,43+2,40+2,51+2,54+2,54+2,54+2,51+2,54+2,62+2,62+2,62+2,54+2
12026,S. Al Khaibari,29,185,74,Saudi Arabia,64,Right,3,2,Low/Medium,RCB,58.0,25.0,42.0,38.0,65.0,67.0,Long Passer (CPU AI Only),22,18,65,58,24,32,29,28,46,39,54,61,40,59,64,38,72,66,71,23,55,64,23,37,43,49,63,67,66,40+2,40+2,40+2,37+2,38+2,38+2,38+2,37+2,40+2,40+2,40+2,41+2,46+2,46+2,46+2,41+2,54+2,57+2,57+2,57+2,54+2,57+2,63+2,63+2,63+2,57+2
12027,André Luis Neitzke,32,186,80,Brazil,64,Right,3,2,Medium/Medium,RCB,45.0,24.0,44.0,38.0,64.0,66.0,,28,17,65,58,22,33,27,22,59,43,51,40,33,59,55,38,77,56,72,23,59,58,24,35,39,52,63,67,66,39+2,39+2,39+2,37+2,38+2,38+2,38+2,37+2,40+2,40+2,40+2,40+2,47+2,47+2,47+2,40+2,52+2,58+2,58+2,58+2,52+2,55+2,62+2,62+2,62+2,55+2
12028,F. Sgarbi,21,191,84,Italy,64,Right,2,2,Medium/Medium,LCB,62.0,29.0,37.0,36.0,64.0,69.0,Long Passer (CPU AI Only),30,22,70,50,29,25,22,31,36,42,63,61,52,58,50,45,78,58,79,25,57,57,21,26,42,58,66,64,64,42+2,42+2,42+2,37+2,37+2,37+2,37+2,37+2,37+2,37+2,37+2,39+2,41+2,41+2,41+2,39+2,53+2,54+2,54+2,54+2,53+2,56+2,63+2,63+2,63+2,56+2
12030,T. Karlsson,30,187,85,Sweden,64,Right,2,2,Medium/Medium,LCB,55.0,28.0,37.0,41.0,63.0,73.0,,34,21,63,46,31,32,33,31,45,45,52,57,56,60,62,47,70,68,78,25,68,58,22,22,36,52,64,66,62,41+2,41+2,41+2,37+2,37+2,37+2,37+2,37+2,37+2,37+2,37+2,40+2,42+2,42+2,42+2,40+2,54+2,56+2,56+2,56+2,54+2,56+2,63+2,63+2,63+2,56+2
12031,H. Hansen,24,195,88,Germany,64,Right,2,2,Medium/Medium,RCB,47.0,28.0,39.0,35.0,62.0,75.0,Power Free-Kick,26,21,70,52,22,33,23,21,44,38,39,53,32,55,31,43,59,61,90,28,60,54,25,32,40,47,59,66,62,41+2,41+2,41+2,35+2,37+2,37+2,37+2,35+2,37+2,37+2,37+2,38+2,43+2,43+2,43+2,38+2,50+2,54+2,54+2,54+2,50+2,53+2,62+2,62+2,62+2,53+2
12034,J. Riquett,29,184,80,Colombia,64,Right,2,2,Low/Medium,LCB,54.0,23.0,37.0,37.0,63.0,72.0,,29,18,64,51,28,27,22,27,28,46,54,54,48,55,52,36,71,64,77,16,71,64,26,32,31,54,61,63,61,39+2,39+2,39+2,36+2,37+2,37+2,37+2,36+2,37+2,37+2,37+2,39+2,41+2,41+2,41+2,39+2,53+2,55+2,55+2,55+2,53+2,55+2,63+2,63+2,63+2,55+2
12035,T. Anderson,25,193,83,England,64,Right,2,2,Low/Medium,LCB,34.0,33.0,38.0,35.0,62.0,79.0,,25,33,73,45,27,32,26,27,51,34,35,34,34,59,41,43,78,69,84,27,81,61,28,33,32,60,64,58,57,42+2,42+2,42+2,34+2,36+2,36+2,36+2,34+2,36+2,36+2,36+2,37+2,43+2,43+2,43+2,37+2,49+2,55+2,55+2,55+2,49+2,51+2,63+2,63+2,63+2,51+2
12037,B. Gartland,32,188,85,Republic of Ireland,64,Right,3,2,Medium/Medium,LCB,32.0,29.0,43.0,33.0,63.0,74.0,Long Passer (CPU AI Only),37,23,65,54,23,24,27,29,44,42,33,31,35,58,33,50,54,59,86,27,68,60,24,37,27,53,65,62,61,40+2,40+2,40+2,34+2,36+2,36+2,36+2,34+2,37+2,37+2,37+2,37+2,44+2,44+2,44+2,37+2,51+2,56+2,56+2,56+2,51+2,53+2,62+2,62+2,62+2,53+2
12038,R. Tincu,31,185,80,Romania,64,Right,2,2,Medium/High,RCB,39.0,23.0,39.0,38.0,62.0,76.0,,27,18,62,52,25,29,21,27,42,48,40,39,36,52,67,39,75,70,81,16,72,62,27,32,35,36,61,64,59,39+2,39+2,39+2,35+2,36+2,36+2,36+2,35+2,37+2,37+2,37+2,38+2,44+2,44+2,44+2,38+2,51+2,57+2,57+2,57+2,51+2,54+2,62+2,62+2,62+2,54+2
12040,M. Ošs,27,191,93,Latvia,64,Right,3,2,Low/Medium,CB,51.0,28.0,33.0,34.0,63.0,78.0,Inflexible,25,24,66,41,29,29,26,31,29,38,50,51,34,55,41,43,80,81,83,21,60,59,23,32,30,56,62,65,64,40+2,40+2,40+2,34+2,35+2,35+2,35+2,34+2,34+2,34+2,34+2,37+2,40+2,40+2,40+2,37+2,52+2,53+2,53+2,53+2,52+2,55+2,62+2,62+2,62+2,55+2
12042,N. Mali?,31,192,85,Austria,64,Right,3,2,Medium/High,RCB,31.0,26.0,39.0,29.0,63.0,79.0,Long Throw-in,20,11,66,49,13,18,58,65,43,42,30,32,33,46,34,70,31,71,92,16,68,59,27,26,32,67,63,65,66,38+2,38+2,38+2,28+2,32+2,32+2,32+2,28+2,32+2,32+2,32+2,33+2,41+2,41+2,41+2,33+2,49+2,55+2,55+2,55+2,49+2,52+2,62+2,62+2,62+2,52+2
12658,G. Gallifuoco,25,187,74,Australia,63,Right,3,2,Medium/Medium,RCB,69.0,45.0,60.0,58.0,59.0,73.0,,46,38,63,70,39,54,45,47,64,59,69,69,68,59,64,58,65,74,74,44,72,54,48,61,55,63,55,65,54,55+2,55+2,55+2,56+2,56+2,56+2,56+2,56+2,58+2,58+2,58+2,58+2,60+2,60+2,60+2,58+2,59+2,62+2,62+2,62+2,59+2,60+2,62+2,62+2,62+2,60+2
12660,E. Marxen,28,185,80,Denmark,63,Left,2,2,Medium/Medium,LCB,66.0,48.0,58.0,62.0,62.0,67.0,,64,41,60,64,34,62,63,61,61,64,66,66,63,59,58,51,61,73,68,61,59,61,49,38,56,56,63,63,62,55+2,55+2,55+2,58+2,56+2,56+2,56+2,58+2,56+2,56+2,56+2,59+2,58+2,58+2,58+2,59+2,63+2,62+2,62+2,62+2,63+2,63+2,62+2,62+2,62+2,63+2
12717,G. Gigliotti,29,180,72,France,63,Left,3,2,Medium/Medium,RCB,68.0,44.0,56.0,59.0,61.0,72.0,,64,39,60,56,38,56,58,40,51,59,73,64,63,61,76,63,76,82,68,39,70,61,41,56,47,60,60,61,61,53+2,53+2,53+2,55+2,54+2,54+2,54+2,55+2,54+2,54+2,54+2,58+2,56+2,56+2,56+2,58+2,63+2,60+2,60+2,60+2,63+2,63+2,62+2,62+2,62+2,63+2
12727,Gwon Wan Gyu,27,183,82,Korea Republic,63,Right,4,2,High/Medium,RCB,85.0,31.0,55.0,60.0,62.0,65.0,,63,24,55,54,29,56,37,31,61,59,91,80,79,61,71,34,64,65,67,37,62,65,60,57,38,56,60,64,60,51+2,51+2,51+2,58+2,54+2,54+2,54+2,58+2,56+2,56+2,56+2,60+2,57+2,57+2,57+2,60+2,63+2,60+2,60+2,60+2,63+2,64+2,61+2,61+2,61+2,64+2
12764,T. Thomas,23,183,71,England,63,Right,3,2,Medium/High,LCB,61.0,40.0,57.0,59.0,61.0,64.0,,56,34,65,62,37,57,40,37,56,62,63,60,55,59,62,65,72,72,61,30,61,59,31,58,39,52,57,63,65,51+2,51+2,51+2,53+2,52+2,52+2,52+2,53+2,53+2,53+2,53+2,56+2,56+2,56+2,56+2,56+2,61+2,60+2,60+2,60+2,61+2,61+2,61+2,61+2,61+2,61+2
12768,H. Löfkvist,24,186,76,Sweden,63,Right,2,2,High/Medium,RCB,65.0,34.0,53.0,58.0,60.0,68.0,,38,24,63,64,36,57,39,24,59,59,61,68,60,60,55,50,73,65,73,37,60,63,43,56,31,59,57,59,58,50+2,50+2,50+2,52+2,52+2,52+2,52+2,52+2,54+2,54+2,54+2,54+2,57+2,57+2,57+2,54+2,58+2,60+2,60+2,60+2,58+2,59+2,61+2,61+2,61+2,59+2
12780,K. Yoshimoto,31,185,83,Japan,63,Right,3,2,Low/High,RCB,54.0,45.0,51.0,55.0,61.0,71.0,,37,44,60,60,40,53,39,41,63,58,55,54,63,60,37,46,63,68,78,49,59,60,44,45,45,56,61,61,59,52+2,52+2,52+2,51+2,51+2,51+2,51+2,51+2,53+2,53+2,53+2,52+2,56+2,56+2,56+2,52+2,57+2,60+2,60+2,60+2,57+2,57+2,61+2,61+2,61+2,57+2
12782,H. Vera,28,187,75,Paraguay,63,Right,3,2,Medium/Medium,RCB,62.0,41.0,46.0,55.0,62.0,69.0,,40,42,58,55,28,59,38,33,51,49,63,61,52,59,55,48,64,66,70,31,72,57,51,39,48,57,63,66,62,51+2,51+2,51+2,50+2,51+2,51+2,51+2,50+2,50+2,50+2,50+2,52+2,52+2,52+2,52+2,52+2,57+2,58+2,58+2,58+2,57+2,58+2,62+2,62+2,62+2,58+2
12797,G. Sawyer,33,183,67,England,63,Left,3,2,Medium/Medium,LCB,56.0,37.0,58.0,59.0,62.0,67.0,,61,32,62,62,25,56,47,50,59,60,54,58,62,59,72,41,75,76,68,46,49,58,40,51,31,64,63,65,61,49+2,49+2,49+2,53+2,51+2,51+2,51+2,53+2,53+2,53+2,53+2,55+2,57+2,57+2,57+2,55+2,61+2,61+2,61+2,61+2,61+2,61+2,61+2,61+2,61+2,61+2
12808,K. Toner,22,180,74,Republic of Ireland,63,Left,3,2,High/Medium,RCB,55.0,46.0,51.0,50.0,60.0,71.0,"Diver, Long Passer (CPU AI Only)",51,46,64,55,29,52,44,44,53,51,56,54,40,52,50,58,68,59,77,40,72,57,46,48,39,54,59,63,60,52+2,52+2,52+2,50+2,50+2,50+2,50+2,50+2,50+2,50+2,50+2,51+2,52+2,52+2,52+2,51+2,55+2,57+2,57+2,57+2,55+2,56+2,62+2,62+2,62+2,56+2
12811,N. Gil,22,183,77,Colombia,63,Left,2,2,Medium/Medium,LCB,64.0,38.0,52.0,52.0,64.0,69.0,,56,33,50,58,38,42,45,40,45,59,66,62,62,63,75,47,69,72,69,36,64,62,51,46,43,50,72,64,61,50+2,50+2,50+2,51+2,50+2,50+2,50+2,51+2,51+2,51+2,51+2,53+2,53+2,53+2,53+2,53+2,61+2,60+2,60+2,60+2,61+2,62+2,63+2,63+2,63+2,62+2
12812,T. Schilk,27,188,75,Germany,63,Right,4,2,Medium/Medium,RCB,73.0,38.0,52.0,54.0,61.0,71.0,,59,28,57,58,31,51,34,37,55,55,60,83,62,60,55,60,57,74,75,40,60,61,39,41,37,58,60,63,61,50+2,50+2,50+2,52+2,50+2,50+2,50+2,52+2,50+2,50+2,50+2,54+2,53+2,53+2,53+2,54+2,62+2,59+2,59+2,59+2,62+2,62+2,62+2,62+2,62+2,62+2
