,short_name,age,height_cm,weight_kg,nationality,overall,preferred_foot,weak_foot,skill_moves,work_rate,team_position,pace,shooting,passing,dribbling,defending,physic,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
12161,Chen Zhizhao,31,170,66,China PR,63,Right,4,3,Medium/Medium,RCM,75.0,62.0,56.0,68.0,51.0,42.0,"Long Throw-in, Crowd Favourite",37,62,37,62,37,66,68,68,57,67,80,71,69,65,90,66,81,59,35,68,29,52,67,60,47,50,63,49,35,61+2,61+2,61+2,63+2,65+2,65+2,65+2,63+2,64+2,64+2,64+2,62+2,61+2,61+2,61+2,62+2,55+2,55+2,55+2,55+2,55+2,54+2,49+2,49+2,49+2,54+2
12188,M. Söderqvist,26,176,70,Sweden,63,Right,3,3,High/Low,RCM,84.0,60.0,52.0,67.0,30.0,56.0,,48,60,46,57,64,65,58,50,44,64,83,84,82,61,80,59,82,56,52,62,57,27,65,53,56,58,36,23,24,61+2,61+2,61+2,63+2,63+2,63+2,63+2,63+2,62+2,62+2,62+2,61+2,54+2,54+2,54+2,61+2,48+2,44+2,44+2,44+2,48+2,46+2,41+2,41+2,41+2,46+2
12193,M. Jones,31,183,78,England,63,Right,3,3,Medium/High,CDM,79.0,62.0,63.0,66.0,50.0,70.0,Crowd Favourite,66,61,27,62,52,67,64,66,59,66,81,78,68,57,61,64,90,76,68,66,60,51,58,64,51,56,54,54,45,60+2,60+2,60+2,65+2,63+2,63+2,63+2,65+2,64+2,64+2,64+2,65+2,62+2,62+2,62+2,65+2,61+2,58+2,58+2,58+2,61+2,58+2,54+2,54+2,54+2,58+2
12195,T. Cognat,21,173,67,France,63,Right,3,3,Medium/Low,LDM,78.0,59.0,63.0,67.0,42.0,63.0,Diver,60,54,41,65,45,64,62,51,62,65,79,78,85,60,83,71,52,68,61,65,65,44,60,66,48,57,45,40,31,60+2,60+2,60+2,64+2,63+2,63+2,63+2,64+2,64+2,64+2,64+2,64+2,61+2,61+2,61+2,64+2,55+2,54+2,54+2,54+2,55+2,53+2,48+2,48+2,48+2,53+2
12216,C. Sierra,28,177,86,Colombia,63,Left,3,3,Medium/Medium,LDM,60.0,60.0,66.0,67.0,53.0,71.0,,66,67,50,73,49,63,38,59,62,73,57,63,70,57,66,64,64,71,71,47,73,54,52,63,58,52,54,52,50,61+2,61+2,61+2,63+2,62+2,62+2,62+2,63+2,64+2,64+2,64+2,64+2,63+2,63+2,63+2,64+2,61+2,62+2,62+2,62+2,61+2,59+2,58+2,58+2,58+2,59+2
12225,E. Bekiroglu,23,185,84,Germany,63,Right,2,2,Medium/Medium,LCM,67.0,60.0,57.0,65.0,38.0,68.0,,44,60,47,65,57,65,52,49,56,64,65,68,70,60,68,66,58,67,73,58,59,41,59,59,55,63,32,41,32,61+2,61+2,61+2,61+2,62+2,62+2,62+2,61+2,62+2,62+2,62+2,61+2,59+2,59+2,59+2,61+2,51+2,52+2,52+2,52+2,51+2,49+2,48+2,48+2,48+2,49+2
12233,T. Domgjoni,20,177,74,Switzerland,63,Right,4,3,Medium/Medium,RDM,70.0,56.0,59.0,65.0,58.0,64.0,,54,50,57,62,60,62,63,52,60,68,71,70,70,65,70,67,68,76,62,60,55,57,59,60,50,68,59,58,59,60+2,60+2,60+2,62+2,62+2,62+2,62+2,62+2,62+2,62+2,62+2,62+2,62+2,62+2,62+2,62+2,62+2,61+2,61+2,61+2,62+2,62+2,59+2,59+2,59+2,62+2
12234,K. Dawson,29,176,80,Republic of Ireland,63,Right,3,2,High/High,LCM,79.0,57.0,61.0,63.0,55.0,72.0,Diver,62,57,51,63,48,61,59,44,61,62,81,78,74,60,74,60,70,90,65,56,65,55,61,61,56,62,53,57,54,60+2,60+2,60+2,63+2,62+2,62+2,62+2,63+2,62+2,62+2,62+2,65+2,62+2,62+2,62+2,65+2,63+2,61+2,61+2,61+2,63+2,62+2,58+2,58+2,58+2,62+2
12235,I. Vigurs,31,173,72,Scotland,63,Left,3,2,High/Medium,LCM,66.0,57.0,63.0,64.0,51.0,68.0,Argues with Officials,61,55,55,62,32,62,64,62,62,63,65,66,79,64,68,62,63,73,68,61,62,56,63,65,60,63,47,52,49,60+2,60+2,60+2,62+2,62+2,62+2,62+2,62+2,63+2,63+2,63+2,63+2,62+2,62+2,62+2,63+2,59+2,59+2,59+2,59+2,59+2,58+2,56+2,56+2,56+2,58+2
12247,A. Colpani,20,184,75,Italy,63,Left,2,2,Medium/Medium,LCM,68.0,54.0,63.0,67.0,51.0,52.0,,54,50,57,67,51,68,57,50,70,68,70,66,65,61,69,68,57,52,55,50,43,48,53,65,60,63,50,52,54,59+2,59+2,59+2,62+2,62+2,62+2,62+2,62+2,63+2,63+2,63+2,62+2,62+2,62+2,62+2,62+2,57+2,57+2,57+2,57+2,57+2,56+2,53+2,53+2,53+2,56+2
12264,A. Okosun,25,197,85,Denmark,63,Right,3,2,Medium/Medium,LCM,54.0,54.0,58.0,61.0,57.0,81.0,,52,63,72,67,44,62,35,35,63,66,54,54,38,58,63,55,59,77,90,35,68,52,67,57,39,68,58,57,53,62+2,62+2,62+2,59+2,61+2,61+2,61+2,59+2,60+2,60+2,60+2,61+2,61+2,61+2,61+2,61+2,59+2,62+2,62+2,62+2,59+2,58+2,62+2,62+2,62+2,58+2
12301,S. Foley,32,183,74,Republic of Ireland,63,Right,3,2,High/High,LCM,69.0,57.0,63.0,63.0,60.0,65.0,,63,57,54,65,51,62,51,57,61,65,70,69,64,55,70,59,58,71,68,54,51,63,59,64,56,51,58,62,58,60+2,60+2,60+2,62+2,61+2,61+2,61+2,62+2,62+2,62+2,62+2,63+2,62+2,62+2,62+2,63+2,63+2,62+2,62+2,62+2,63+2,62+2,60+2,60+2,60+2,62+2
12305,J. Wright,29,175,74,England,63,Right,3,2,Medium/Medium,LCM,63.0,59.0,62.0,63.0,54.0,71.0,,56,56,49,65,63,60,59,58,64,65,68,59,73,58,65,64,59,75,70,58,70,49,63,61,62,56,59,57,45,60+2,60+2,60+2,61+2,61+2,61+2,61+2,61+2,62+2,62+2,62+2,62+2,62+2,62+2,62+2,62+2,58+2,60+2,60+2,60+2,58+2,57+2,57+2,57+2,57+2,57+2
12306,J. Taylor,27,177,77,Wales,63,Right,3,2,Medium/Medium,RCM,69.0,56.0,61.0,65.0,54.0,70.0,,60,53,55,62,54,62,61,60,60,63,70,69,79,64,77,62,65,86,64,57,68,53,61,62,54,61,50,57,55,60+2,60+2,60+2,62+2,61+2,61+2,61+2,62+2,62+2,62+2,62+2,63+2,62+2,62+2,62+2,63+2,62+2,60+2,60+2,60+2,62+2,61+2,57+2,57+2,57+2,61+2
12314,N. Maya,34,173,77,Mexico,63,Right,3,2,Medium/Medium,RDM,60.0,57.0,63.0,66.0,61.0,61.0,,66,51,58,63,54,69,68,61,61,61,61,59,69,62,62,62,63,60,62,62,61,61,62,59,69,65,64,58,64,59+2,59+2,59+2,62+2,61+2,61+2,61+2,62+2,61+2,61+2,61+2,62+2,61+2,61+2,61+2,62+2,62+2,61+2,61+2,61+2,62+2,61+2,61+2,61+2,61+2,61+2
12318,D. Whitehead,25,179,69,England,63,Right,3,2,High/Medium,LCM,72.0,58.0,60.0,64.0,53.0,61.0,,55,55,48,64,58,63,59,44,63,62,71,72,75,58,76,64,68,75,57,60,50,53,58,62,51,63,54,55,51,59+2,59+2,59+2,61+2,61+2,61+2,61+2,61+2,62+2,62+2,62+2,62+2,61+2,61+2,61+2,62+2,59+2,58+2,58+2,58+2,59+2,58+2,54+2,54+2,54+2,58+2
12327,K. Al Zealaiy,32,176,63,Saudi Arabia,63,Right,3,3,High/Medium,LCM,71.0,58.0,61.0,65.0,40.0,60.0,,62,62,52,61,45,65,57,61,59,64,71,71,73,56,68,55,74,58,61,59,55,38,58,60,44,48,37,38,44,59+2,59+2,59+2,63+2,61+2,61+2,61+2,63+2,62+2,62+2,62+2,62+2,58+2,58+2,58+2,62+2,53+2,51+2,51+2,51+2,53+2,51+2,48+2,48+2,48+2,51+2
12410,S. D'Almeida,23,178,71,Benin,63,Right,2,3,High/High,RCM,77.0,53.0,56.0,64.0,61.0,80.0,,42,52,58,63,40,61,45,37,60,63,78,76,75,59,75,60,71,85,74,51,89,61,53,60,50,61,61,62,61,59+2,59+2,59+2,60+2,60+2,60+2,60+2,60+2,61+2,61+2,61+2,61+2,61+2,61+2,61+2,61+2,62+2,64+2,64+2,64+2,62+2,63+2,64+2,64+2,64+2,63+2
12411,S. Sinclair,31,170,67,England,63,Right,3,2,High/High,RCM,73.0,54.0,59.0,62.0,61.0,75.0,"Power Free-Kick, Injury Prone, Giant Throw-in",54,52,55,63,47,59,55,46,61,62,72,73,74,62,75,58,72,89,69,55,74,62,57,60,53,63,61,62,61,59+2,59+2,59+2,60+2,60+2,60+2,60+2,60+2,61+2,61+2,61+2,62+2,62+2,62+2,62+2,62+2,64+2,64+2,64+2,64+2,64+2,64+2,63+2,63+2,63+2,64+2
12416,M. Rasner,24,177,72,Austria,63,Right,3,3,High/Medium,RCM,63.0,60.0,57.0,66.0,59.0,61.0,,54,56,49,64,63,65,46,45,63,66,66,60,72,61,75,70,66,73,57,64,53,60,53,51,48,60,58,62,60,59+2,59+2,59+2,60+2,60+2,60+2,60+2,60+2,61+2,61+2,61+2,61+2,61+2,61+2,61+2,61+2,62+2,61+2,61+2,61+2,62+2,61+2,58+2,58+2,58+2,61+2
12420,M. Andersen,33,179,71,Norway,63,Right,3,2,High/Medium,RCM,67.0,58.0,60.0,62.0,45.0,68.0,,57,59,44,66,64,59,44,57,56,62,69,66,71,64,71,58,59,72,72,56,57,37,59,58,44,66,39,55,53,59+2,59+2,59+2,61+2,60+2,60+2,60+2,61+2,61+2,61+2,61+2,61+2,59+2,59+2,59+2,61+2,57+2,55+2,55+2,55+2,57+2,55+2,52+2,52+2,52+2,55+2
12430,H. Boateng,23,183,80,England,63,Left,3,2,High/High,LCM,69.0,50.0,60.0,65.0,60.0,74.0,,57,46,58,65,39,65,46,43,62,64,70,68,68,57,64,61,76,77,79,52,59,59,55,62,45,61,59,63,58,58+2,58+2,58+2,60+2,60+2,60+2,60+2,60+2,61+2,61+2,61+2,62+2,62+2,62+2,62+2,62+2,62+2,62+2,62+2,62+2,62+2,62+2,62+2,62+2,62+2,62+2
12441,Y. Kaabouni,24,179,66,France,63,Right,3,3,Medium/Medium,LDM,68.0,52.0,61.0,64.0,46.0,56.0,,56,50,54,63,53,62,60,59,59,64,65,70,74,62,73,55,53,52,56,50,63,49,61,64,54,57,35,50,48,58+2,58+2,58+2,61+2,60+2,60+2,60+2,61+2,61+2,61+2,61+2,61+2,59+2,59+2,59+2,61+2,55+2,54+2,54+2,54+2,55+2,54+2,51+2,51+2,51+2,54+2
12452,J. Buitrago,26,176,70,Colombia,63,Right,3,2,Medium/Medium,RDM,53.0,55.0,58.0,64.0,61.0,56.0,,47,53,43,65,42,61,44,38,59,67,51,54,61,67,72,60,64,46,57,61,63,65,58,66,36,58,68,60,56,57+2,57+2,57+2,59+2,60+2,60+2,60+2,59+2,62+2,62+2,62+2,58+2,62+2,62+2,62+2,58+2,58+2,62+2,62+2,62+2,58+2,58+2,60+2,60+2,60+2,58+2
12455,M. Maouche,26,180,70,France,63,Right,3,3,Medium/Medium,RCM,68.0,54.0,64.0,64.0,53.0,68.0,,62,54,47,65,34,63,61,66,63,63,66,69,71,57,70,59,58,69,69,53,68,64,54,66,62,64,41,60,51,57+2,57+2,57+2,61+2,60+2,60+2,60+2,61+2,61+2,61+2,61+2,62+2,62+2,62+2,62+2,62+2,60+2,61+2,61+2,61+2,60+2,59+2,57+2,57+2,57+2,59+2
12456,R. Ljubicic,19,178,74,Austria,63,Right,3,2,Medium/Medium,LCM,58.0,53.0,57.0,66.0,53.0,65.0,,45,51,50,65,39,66,45,45,59,67,61,55,68,63,64,61,63,69,65,58,62,59,53,58,39,65,46,58,48,57+2,57+2,57+2,59+2,60+2,60+2,60+2,59+2,61+2,61+2,61+2,60+2,61+2,61+2,61+2,60+2,57+2,60+2,60+2,60+2,57+2,56+2,56+2,56+2,56+2,56+2
12457,L. Polworth,24,179,72,Scotland,63,Right,3,2,High/High,RCM,70.0,53.0,59.0,66.0,56.0,56.0,Dives Into Tackles (CPU AI Only),54,49,46,65,51,63,44,52,59,65,71,69,73,64,80,56,46,66,58,62,42,60,53,60,45,60,58,55,50,57+2,57+2,57+2,61+2,60+2,60+2,60+2,61+2,61+2,61+2,61+2,61+2,61+2,61+2,61+2,61+2,60+2,59+2,59+2,59+2,60+2,59+2,55+2,55+2,55+2,59+2
12517,S. O'Keefe,28,173,64,England,63,Right,3,2,Medium/High,RDM,58.0,57.0,58.0,64.0,60.0,68.0,,52,55,49,63,57,61,49,44,61,64,65,52,74,60,78,60,54,74,65,61,70,63,57,60,41,57,60,63,53,58+2,58+2,58+2,59+2,59+2,59+2,59+2,59+2,61+2,61+2,61+2,60+2,62+2,62+2,62+2,60+2,60+2,62+2,62+2,62+2,60+2,59+2,60+2,60+2,60+2,59+2
12522,M. Besuschkow,22,187,78,Germany,63,Right,3,3,Medium/Medium,RDM,64.0,52.0,61.0,60.0,55.0,67.0,,57,49,56,64,53,58,57,52,62,63,61,66,61,63,59,54,62,69,69,55,60,57,61,62,56,59,53,57,53,58+2,58+2,58+2,59+2,59+2,59+2,59+2,59+2,60+2,60+2,60+2,60+2,61+2,61+2,61+2,60+2,59+2,60+2,60+2,60+2,59+2,59+2,58+2,58+2,58+2,59+2
12524,F. Krogstad,24,181,80,Norway,63,Right,2,2,Medium/Medium,LCM,65.0,54.0,63.0,62.0,54.0,68.0,,65,47,49,63,53,61,67,66,61,63,66,65,65,61,66,65,57,77,69,58,57,53,58,62,58,57,45,64,57,58+2,58+2,58+2,60+2,59+2,59+2,59+2,60+2,60+2,60+2,60+2,62+2,61+2,61+2,61+2,62+2,61+2,60+2,60+2,60+2,61+2,60+2,57+2,57+2,57+2,60+2
12527,S. Shome,21,178,70,Canada,63,Right,3,2,Medium/High,RCM,70.0,52.0,59.0,63.0,60.0,69.0,,48,46,56,68,43,60,55,49,59,64,66,73,67,65,67,58,66,75,65,58,73,60,53,57,59,56,61,63,51,57+2,57+2,57+2,59+2,59+2,59+2,59+2,59+2,60+2,60+2,60+2,60+2,62+2,62+2,62+2,60+2,61+2,63+2,63+2,63+2,61+2,61+2,62+2,62+2,62+2,61+2
12530,T. Kainz,26,174,70,Austria,63,Right,3,2,Medium/Medium,RDM,64.0,55.0,62.0,60.0,60.0,68.0,,61,51,53,63,53,56,62,58,60,60,68,60,69,62,79,63,79,75,66,60,59,61,56,66,41,62,63,60,60,57+2,57+2,57+2,59+2,59+2,59+2,59+2,59+2,60+2,60+2,60+2,60+2,61+2,61+2,61+2,60+2,62+2,62+2,62+2,62+2,62+2,62+2,61+2,61+2,61+2,62+2
12541,B. Alston,27,183,78,Scotland,63,Right,3,3,High/Medium,RCM,64.0,57.0,62.0,64.0,38.0,63.0,Finesse Shot,65,57,38,63,65,62,52,59,61,65,60,67,73,59,73,59,66,70,67,55,45,35,50,62,57,55,40,38,40,57+2,57+2,57+2,61+2,59+2,59+2,59+2,61+2,60+2,60+2,60+2,61+2,59+2,59+2,59+2,61+2,54+2,52+2,52+2,52+2,54+2,51+2,46+2,46+2,46+2,51+2
12545,A. Madrid,24,175,68,Chile,63,Right,3,2,Medium/Medium,LCM,70.0,48.0,63.0,64.0,58.0,64.0,,63,47,48,66,31,63,49,36,63,65,72,69,70,58,66,55,63,65,68,50,55,59,52,66,43,54,55,63,56,56+2,56+2,56+2,61+2,59+2,59+2,59+2,61+2,61+2,61+2,61+2,62+2,62+2,62+2,62+2,62+2,62+2,61+2,61+2,61+2,62+2,61+2,59+2,59+2,59+2,61+2
12547,Lee Woo Hyeok,26,185,76,Korea Republic,63,Left,3,2,Medium/Medium,RCM,71.0,45.0,62.0,62.0,51.0,68.0,,57,33,60,68,28,59,34,53,62,59,68,73,82,62,61,54,67,79,65,65,60,55,63,65,45,52,51,48,44,56+2,56+2,56+2,60+2,59+2,59+2,59+2,60+2,61+2,61+2,61+2,61+2,62+2,62+2,62+2,61+2,59+2,59+2,59+2,59+2,59+2,58+2,55+2,55+2,55+2,58+2
12554,R. Maeda,25,172,65,Japan,63,Right,3,2,Medium/Medium,RCM,68.0,44.0,56.0,62.0,55.0,67.0,,39,39,45,65,26,54,38,55,55,68,69,67,71,65,75,52,55,88,58,50,65,51,64,64,39,52,62,56,51,55+2,55+2,55+2,58+2,59+2,59+2,59+2,58+2,61+2,61+2,61+2,60+2,62+2,62+2,62+2,60+2,60+2,61+2,61+2,61+2,60+2,59+2,56+2,56+2,56+2,59+2
12555,F. Al Aiyaf,27,167,62,Saudi Arabia,63,Left,4,3,Medium/Medium,LDM,69.0,48.0,62.0,66.0,55.0,50.0,,58,44,56,65,43,65,62,59,62,64,70,69,80,58,71,56,52,73,40,46,46,55,58,63,57,57,52,58,56,55+2,55+2,55+2,61+2,59+2,59+2,59+2,61+2,61+2,61+2,61+2,62+2,61+2,61+2,61+2,62+2,61+2,58+2,58+2,58+2,61+2,60+2,54+2,54+2,54+2,60+2
12562,J. Morrell,22,168,64,Wales,63,Right,3,3,Medium/Medium,LCM,69.0,53.0,61.0,66.0,48.0,46.0,,56,48,36,65,38,64,48,59,61,64,71,67,77,55,90,60,61,75,34,60,38,52,55,64,56,59,45,54,43,54+2,54+2,54+2,61+2,59+2,59+2,59+2,61+2,62+2,62+2,62+2,62+2,61+2,61+2,61+2,62+2,58+2,55+2,55+2,55+2,58+2,55+2,47+2,47+2,47+2,55+2
12586,F. Kanoute,20,186,78,Senegal,63,Right,3,3,High/Medium,RCM,62.0,53.0,60.0,64.0,62.0,72.0,Argues with Officials,45,40,65,68,38,64,54,62,65,64,57,66,61,62,70,75,75,70,77,70,63,60,39,58,42,66,57,66,63,57+2,57+2,57+2,57+2,58+2,58+2,58+2,57+2,59+2,59+2,59+2,58+2,62+2,62+2,62+2,58+2,61+2,64+2,64+2,64+2,61+2,61+2,64+2,64+2,64+2,61+2
12591,M. Bloomfield,35,173,73,England,63,Right,4,2,High/High,LCM,66.0,50.0,59.0,61.0,61.0,67.0,"Power Free-Kick, Avoids Using Weaker Foot, Giant Throw-in",54,48,56,64,42,58,55,35,61,61,67,66,70,66,74,54,73,75,65,52,60,62,55,63,46,60,62,61,60,57+2,57+2,57+2,59+2,58+2,58+2,58+2,59+2,60+2,60+2,60+2,60+2,61+2,61+2,61+2,60+2,62+2,62+2,62+2,62+2,62+2,62+2,61+2,61+2,61+2,62+2
12608,Han Kook Young,29,183,73,Korea Republic,63,Right,3,3,Medium/Medium,CDM,71.0,37.0,60.0,63.0,62.0,71.0,,59,33,63,66,26,63,32,40,63,61,69,72,68,63,63,50,57,76,72,27,65,66,66,62,43,57,54,66,66,55+2,55+2,55+2,59+2,58+2,58+2,58+2,59+2,60+2,60+2,60+2,62+2,62+2,62+2,62+2,62+2,65+2,64+2,64+2,64+2,65+2,65+2,64+2,64+2,64+2,65+2
12609,S. Dahlström,22,181,84,Finland,63,Right,3,2,Medium/Medium,LCM,66.0,51.0,62.0,60.0,59.0,69.0,,57,45,44,65,31,59,54,58,62,60,65,66,65,61,63,64,66,76,67,59,66,63,50,65,42,61,58,62,57,55+2,55+2,55+2,58+2,58+2,58+2,58+2,58+2,60+2,60+2,60+2,60+2,62+2,62+2,62+2,60+2,62+2,63+2,63+2,63+2,62+2,61+2,60+2,60+2,60+2,61+2
12612,T. Conlon,23,173,62,England,63,Left,4,2,High/High,LCM,63.0,50.0,62.0,65.0,56.0,66.0,,54,48,47,65,48,61,64,64,59,63,62,63,91,55,78,54,83,80,56,53,68,57,57,64,43,58,57,58,54,55+2,55+2,55+2,59+2,58+2,58+2,58+2,59+2,61+2,61+2,61+2,60+2,61+2,61+2,61+2,60+2,60+2,60+2,60+2,60+2,60+2,59+2,57+2,57+2,57+2,59+2
12616,P. Schwarz,27,174,70,Czech Republic,63,Right,3,3,Medium/High,RCM,66.0,46.0,65.0,62.0,51.0,66.0,,67,34,52,63,41,59,63,56,65,64,67,66,70,57,71,61,67,80,61,55,63,58,56,68,61,58,47,52,49,54+2,54+2,54+2,59+2,58+2,58+2,58+2,59+2,60+2,60+2,60+2,61+2,62+2,62+2,62+2,61+2,60+2,59+2,59+2,59+2,60+2,59+2,55+2,55+2,55+2,59+2
12633,C. McCormack,29,176,67,Republic of Ireland,63,Right,3,2,Medium/High,RDM,62.0,55.0,59.0,59.0,60.0,66.0,"Diver, Injury Prone, Avoids Using Weaker Foot, Argues with Officials",56,51,54,63,50,55,50,55,60,61,65,60,68,59,72,61,61,73,58,59,77,60,53,58,60,65,59,62,61,56+2,56+2,56+2,58+2,57+2,57+2,57+2,58+2,58+2,58+2,58+2,59+2,60+2,60+2,60+2,59+2,61+2,62+2,62+2,62+2,61+2,61+2,60+2,60+2,60+2,61+2
12643,A. Hazazi,25,183,63,Saudi Arabia,63,Left,3,2,Medium/Medium,LDM,65.0,44.0,58.0,63.0,60.0,67.0,,53,43,58,65,32,62,42,36,58,65,64,65,62,57,68,52,71,74,65,37,62,59,52,59,44,57,61,61,59,54+2,54+2,54+2,57+2,57+2,57+2,57+2,57+2,58+2,58+2,58+2,60+2,60+2,60+2,60+2,60+2,61+2,61+2,61+2,61+2,61+2,61+2,61+2,61+2,61+2,61+2
12648,J. Christensen,18,178,65,Denmark,63,Right,3,2,Medium/Medium,CDM,65.0,45.0,60.0,63.0,62.0,61.0,,53,46,43,67,37,61,49,37,64,64,67,63,69,61,72,52,51,70,61,43,54,66,46,59,32,63,66,65,56,53+2,53+2,53+2,58+2,57+2,57+2,57+2,58+2,59+2,59+2,59+2,60+2,61+2,61+2,61+2,60+2,62+2,63+2,63+2,63+2,62+2,62+2,60+2,60+2,60+2,62+2
12652,P. Olsen,25,175,72,Denmark,63,Right,3,2,Medium/High,CM,62.0,43.0,63.0,63.0,45.0,65.0,,42,31,31,68,58,65,71,57,67,59,58,65,67,56,75,48,54,73,59,57,72,45,61,71,51,67,64,36,28,51+2,51+2,51+2,57+2,57+2,57+2,57+2,57+2,61+2,61+2,61+2,59+2,61+2,61+2,61+2,59+2,53+2,57+2,57+2,57+2,53+2,50+2,49+2,49+2,49+2,50+2
12659,D. Rasak,23,184,77,Poland,63,Right,2,2,Low/High,RDM,66.0,45.0,56.0,61.0,61.0,69.0,,40,41,57,65,37,58,43,39,60,63,65,66,74,56,62,60,81,72,71,42,58,62,52,59,42,55,57,64,61,55+2,55+2,55+2,56+2,56+2,56+2,56+2,56+2,58+2,58+2,58+2,57+2,60+2,60+2,60+2,57+2,60+2,62+2,62+2,62+2,60+2,60+2,62+2,62+2,62+2,60+2
12663,E. Valla Dønnem,28,183,80,Norway,63,Right,3,2,Low/High,CM,64.0,50.0,58.0,59.0,58.0,76.0,,51,49,54,62,44,57,45,43,58,64,65,63,59,54,61,57,66,77,78,48,72,61,45,63,52,48,58,59,55,55+2,55+2,55+2,56+2,56+2,56+2,56+2,56+2,57+2,57+2,57+2,58+2,59+2,59+2,59+2,58+2,60+2,62+2,62+2,62+2,60+2,59+2,61+2,61+2,61+2,59+2
12666,G. Ondoua,23,185,74,Cameroon,63,Left,3,2,Medium/Medium,RDM,62.0,46.0,58.0,56.0,58.0,68.0,,48,38,51,70,47,55,39,41,65,59,62,62,54,58,55,64,58,73,69,39,60,58,60,51,49,44,60,59,58,55+2,55+2,55+2,55+2,56+2,56+2,56+2,55+2,56+2,56+2,56+2,58+2,59+2,59+2,59+2,58+2,60+2,61+2,61+2,61+2,60+2,59+2,59+2,59+2,59+2,59+2
12669,Tian Yinong,28,181,73,China PR,63,Right,3,2,Medium/High,LCM,74.0,31.0,55.0,61.0,59.0,74.0,,31,21,58,66,28,56,30,27,63,66,78,71,69,57,67,55,77,79,75,20,62,60,62,65,38,48,52,65,61,53+2,53+2,53+2,55+2,56+2,56+2,56+2,55+2,58+2,58+2,58+2,58+2,61+2,61+2,61+2,58+2,60+2,63+2,63+2,63+2,60+2,61+2,62+2,62+2,62+2,61+2
12683,P. Ulvestad,28,194,85,Norway,63,Right,3,2,Low/High,CM,45.0,54.0,54.0,55.0,61.0,73.0,,49,46,57,59,55,53,56,43,55,62,38,51,44,62,51,69,53,70,79,57,69,61,52,54,46,58,62,62,63,56+2,56+2,56+2,53+2,55+2,55+2,55+2,53+2,54+2,54+2,54+2,54+2,58+2,58+2,58+2,54+2,58+2,61+2,61+2,61+2,58+2,59+2,63+2,63+2,63+2,59+2
12685,S. Conneely,30,175,68,Republic of Ireland,63,Right,3,2,Medium/Medium,RCM,61.0,47.0,56.0,58.0,61.0,72.0,,51,42,59,60,40,54,40,39,58,58,63,60,70,63,78,58,81,78,72,46,64,64,53,60,52,63,61,61,60,55+2,55+2,55+2,55+2,55+2,55+2,55+2,55+2,56+2,56+2,56+2,57+2,59+2,59+2,59+2,57+2,61+2,62+2,62+2,62+2,61+2,61+2,62+2,62+2,62+2,61+2
12695,F. Ugrinic,20,184,84,Switzerland,63,Right,3,2,Medium/High,RDM,64.0,43.0,62.0,55.0,62.0,68.0,,62,37,53,64,30,50,52,59,60,59,62,66,63,59,65,55,59,62,78,45,54,62,56,61,41,53,65,62,59,53+2,53+2,53+2,56+2,55+2,55+2,55+2,56+2,56+2,56+2,56+2,57+2,58+2,58+2,58+2,57+2,61+2,61+2,61+2,61+2,61+2,61+2,62+2,62+2,62+2,61+2
12718,P. Gueye,20,187,65,France,63,Left,3,2,Medium/Medium,LCM,64.0,42.0,56.0,58.0,61.0,70.0,,43,36,52,66,45,59,42,35,57,63,63,64,41,56,54,64,51,67,74,35,67,59,42,59,42,58,63,64,59,53+2,53+2,53+2,53+2,54+2,54+2,54+2,53+2,55+2,55+2,55+2,56+2,58+2,58+2,58+2,56+2,59+2,62+2,62+2,62+2,59+2,59+2,61+2,61+2,61+2,59+2
12738,J. Tosik,32,182,74,Poland,63,Right,2,2,Low/High,RDM,53.0,46.0,56.0,57.0,60.0,71.0,,55,38,51,62,36,52,56,39,59,60,61,47,69,63,64,61,71,41,79,48,90,62,51,49,45,52,58,63,64,53+2,53+2,53+2,54+2,53+2,53+2,53+2,54+2,54+2,54+2,54+2,54+2,56+2,56+2,56+2,54+2,57+2,61+2,61+2,61+2,57+2,58+2,64+2,64+2,64+2,58+2
12743,M. Ristl,22,179,77,Germany,63,Right,4,2,Medium/Medium,LDM,59.0,44.0,57.0,60.0,62.0,64.0,,50,43,60,67,34,56,44,42,63,63,63,55,69,59,67,54,78,72,60,40,62,58,40,48,45,52,61,64,66,52+2,52+2,52+2,54+2,53+2,53+2,53+2,54+2,55+2,55+2,55+2,56+2,58+2,58+2,58+2,56+2,61+2,62+2,62+2,62+2,61+2,61+2,62+2,62+2,62+2,61+2
