,short_name,age,height_cm,weight_kg,nationality,overall,preferred_foot,weak_foot,skill_moves,work_rate,team_position,pace,shooting,passing,dribbling,defending,physic,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
5597,M. Müller,25,192,92,Germany,70,Right,2,1,Medium/Medium,GK,,,,,,,,11,10,12,22,9,10,11,13,16,20,25,38,34,67,38,49,66,35,77,12,27,14,11,48,18,26,20,13,11,,,,,,,,,,,,,,,,,,,,,,,,,,
5600,M. Caillard,25,191,87,France,70,Right,3,1,Medium/Medium,GK,,,,,,,,13,9,13,32,8,11,15,7,27,24,48,39,34,68,45,44,54,33,80,13,25,15,7,14,18,53,8,15,9,,,,,,,,,,,,,,,,,,,,,,,,,,
5601,A. Micai,25,186,77,Italy,70,Right,2,1,Medium/Medium,GK,,,,,,,"Swerve Pass, Acrobatic Clearance, Flair Passes",20,17,13,26,19,17,17,19,27,19,48,46,36,70,57,48,56,17,57,15,16,18,12,35,24,55,17,18,17,,,,,,,,,,,,,,,,,,,,,,,,,,
5603,Alfonso Herrero,25,183,83,Spain,70,Right,3,1,Medium/Medium,GK,,,,,,,"Flair, Second Wind",18,11,12,35,12,13,22,13,40,20,47,52,51,69,69,51,72,32,70,10,23,22,12,51,20,56,13,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,
5605,P. Bråtveit,23,184,72,Norway,70,Right,3,1,Medium/Medium,GK,,,,,,,,15,20,15,24,17,15,13,18,27,15,45,46,39,69,59,54,59,38,45,15,19,23,20,50,15,50,8,17,13,,,,,,,,,,,,,,,,,,,,,,,,,,
5606,A. Ko?elev,25,200,90,Moldova,70,Right,2,1,Medium/Medium,GK,,,,,,,,11,8,11,19,6,13,11,14,17,10,33,25,25,72,22,47,31,21,76,5,25,13,6,50,11,53,13,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,
5607,F. Plach,27,192,80,Slovakia,70,Left,2,1,Medium/Medium,GK,,,,,,,Acrobatic Clearance,15,9,14,24,7,10,12,10,23,18,32,23,39,71,53,49,62,19,60,8,28,8,9,55,10,59,21,23,15,,,,,,,,,,,,,,,,,,,,,,,,,,
5609,A. Diallo,27,191,82,Senegal,70,Right,2,1,Medium/Medium,GK,,,,,,,,12,11,13,34,14,15,15,14,25,17,42,40,57,67,52,50,72,31,75,12,18,24,11,24,20,47,11,20,12,,,,,,,,,,,,,,,,,,,,,,,,,,
5612,M. Koval,26,189,84,Ukraine,70,Right,2,1,Medium/Medium,GK,,,,,,,,12,19,19,22,12,20,13,19,19,24,47,42,35,65,46,50,59,38,71,13,18,16,13,31,24,60,14,13,17,,,,,,,,,,,,,,,,,,,,,,,,,,
5614,F. Kurto,28,191,92,Poland,70,Right,2,1,Medium/Medium,GK,,,,,,,"Power Free-Kick, Acrobatic Clearance",12,13,11,26,12,14,11,12,24,25,59,61,52,72,43,46,51,42,67,13,38,20,13,22,15,53,12,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,
5616,M. Dupé,26,188,88,France,70,Right,2,1,Medium/Medium,GK,,,,,,,,10,10,13,34,10,11,12,11,29,22,48,42,35,67,39,46,54,21,71,11,35,23,11,35,18,58,9,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,
5617,O. Marciano,29,193,87,Israel,70,Right,3,1,Medium/Medium,GK,,,,,,,,12,12,13,27,12,19,17,17,16,17,40,44,61,69,40,45,63,33,80,13,19,16,19,25,25,45,19,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,
5618,A. Paleari,26,193,88,Italy,70,Right,3,1,Medium/Medium,GK,,,,,,,,14,8,16,33,12,11,10,13,29,19,31,33,49,61,22,50,31,30,58,7,22,12,8,40,15,55,17,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,
5619,G. Anestis,28,198,93,Greece,70,Right,2,1,Medium/Medium,GK,,,,,,,,12,10,10,25,10,12,14,12,31,19,27,20,23,67,22,51,34,25,68,10,17,13,10,35,19,30,30,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,
5622,L. Thomas,27,191,91,Australia,70,Right,2,1,Medium/Medium,GK,,,,,,,"Swerve Pass, Acrobatic Clearance",14,14,12,38,20,18,19,15,34,14,32,42,61,72,34,47,65,32,52,13,32,12,14,49,15,63,16,20,18,,,,,,,,,,,,,,,,,,,,,,,,,,
5624,D. Rodríguez,30,184,80,Argentina,70,Left,2,1,Medium/Medium,GK,,,,,,,,19,22,14,32,16,14,25,22,28,20,42,48,48,70,58,55,67,36,60,20,18,22,16,47,73,42,19,17,15,,,,,,,,,,,,,,,,,,,,,,,,,,
5629,Rubén,35,188,79,Spain,70,Right,2,1,Medium/Medium,GK,,,,,,,Acrobatic Clearance,12,14,12,31,11,15,11,28,32,20,44,46,56,66,55,53,76,41,60,20,33,18,14,49,25,58,15,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,
5630,P. Kieszek,35,187,82,Poland,70,Right,2,1,Medium/Medium,GK,,,,,,,Second Wind,14,20,20,31,12,14,16,12,39,15,50,46,35,69,48,50,70,32,69,9,38,25,11,44,9,49,22,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,
5631,B. Bia?kowski,31,193,86,Poland,70,Right,3,1,Medium/Medium,GK,,,,,,,Diver,11,13,12,33,12,14,11,12,32,18,42,42,48,68,49,49,66,39,69,11,27,19,10,47,17,61,9,15,14,,,,,,,,,,,,,,,,,,,,,,,,,,
5633,J. Dahlin,32,191,90,Sweden,70,Right,3,1,Medium/Medium,GK,,,,,,,,9,10,12,24,13,11,14,13,32,24,41,34,38,68,35,50,66,39,77,19,44,22,13,45,13,65,22,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,
5635,R. Riou,31,189,81,France,70,Right,1,1,Medium/Medium,GK,,,,,,,Acrobatic Clearance,14,11,12,42,13,12,13,15,34,23,45,53,39,66,51,50,61,32,75,13,29,28,18,39,23,48,14,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,
5637,R. M'Bolhi,33,189,80,Algeria,70,Right,3,1,Medium/Medium,GK,,,,,,,,13,10,12,45,14,10,13,13,42,16,57,41,61,69,56,47,78,44,75,13,45,17,12,42,22,64,11,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,
5638,Manolo Reina,34,186,81,Spain,70,Right,3,1,Medium/Medium,GK,,,,,,,,8,10,12,30,13,12,20,12,36,18,54,59,57,70,58,49,68,44,65,20,35,23,9,31,24,50,17,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,
5640,Wang Dalei,30,187,91,China PR,70,Right,3,1,Medium/Medium,GK,,,,,,,"Avoids Using Weaker Foot, Flair, Swerve Pass",10,16,20,30,4,24,23,18,55,22,63,56,52,69,53,57,71,45,46,12,37,14,14,65,22,62,17,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,
5641,M. Männel,31,183,80,Germany,70,Right,3,1,Medium/Medium,GK,,,,,,,"Avoids Using Weaker Foot, Flair Passes",14,12,19,34,20,18,13,12,36,31,52,44,44,64,38,44,76,34,61,15,21,17,9,45,36,47,15,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,
5642,K. Kronholm,33,188,83,United States,70,Right,3,1,Medium/Medium,GK,,,,,,,Swerve Pass,10,9,9,45,7,15,9,10,36,29,29,42,30,69,38,49,67,33,74,8,30,12,9,55,18,45,10,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,
5643,P. Šteinbors,33,191,81,Latvia,70,Right,2,1,Medium/Medium,GK,,,,,,,,16,11,18,43,14,16,17,21,35,21,39,35,51,60,37,49,59,34,49,15,30,29,14,45,25,59,21,18,16,,,,,,,,,,,,,,,,,,,,,,,,,,
5645,R. Köse,31,193,89,Turkey,70,Right,3,1,Medium/Medium,GK,,,,,,,,22,11,15,42,15,20,15,12,34,19,35,33,34,54,61,43,59,41,58,20,20,16,11,20,23,54,11,20,18,,,,,,,,,,,,,,,,,,,,,,,,,,
5648,A. Hayashi,32,195,91,Japan,70,Right,3,1,Medium/Medium,GK,,,,,,,,25,10,23,42,13,19,35,28,38,22,52,44,56,52,41,47,75,35,80,17,25,15,12,54,27,40,9,18,17,,,,,,,,,,,,,,,,,,,,,,,,,,
5651,M. Riemann,30,186,83,Germany,70,Right,5,1,Medium/Medium,GK,,,,,,,"Avoids Using Weaker Foot, Swerve Pass, Acrobatic Clearance",17,12,15,53,13,25,15,14,62,40,57,45,49,68,62,53,65,43,63,18,38,30,13,54,34,63,25,14,12,,,,,,,,,,,,,,,,,,,,,,,,,,
5652,J. Cuadrado,34,181,76,Colombia,70,Right,3,1,Medium/Medium,GK,,,,,,,"Avoids Using Weaker Foot, Acrobatic Clearance",13,12,19,32,14,22,13,34,32,31,42,50,62,72,50,55,69,33,54,20,24,24,16,62,23,57,22,15,18,,,,,,,,,,,,,,,,,,,,,,,,,,
5653,M. Ibáñez,32,190,88,Argentina,70,Right,2,1,Medium/Medium,GK,,,,,,,Acrobatic Clearance,15,8,15,22,12,10,16,10,18,14,40,44,35,66,42,47,57,33,74,11,27,21,13,34,24,43,18,18,17,,,,,,,,,,,,,,,,,,,,,,,,,,
5654,Rafael Defendi,35,191,88,Brazil,70,Right,3,1,Medium/Medium,GK,,,,,,,,15,10,10,32,14,11,12,18,20,24,33,34,33,68,32,52,59,27,70,14,26,25,18,58,14,51,11,18,14,,,,,,,,,,,,,,,,,,,,,,,,,,
5655,Victor Fachinhas,35,182,77,Brazil,70,Right,2,1,Medium/Medium,GK,,,,,,,,11,8,9,20,8,9,9,23,18,17,33,42,39,66,37,44,77,33,59,9,39,13,13,62,24,56,27,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,
5657,M. Asselah,32,193,90,Algeria,70,Right,3,1,Medium/Medium,GK,,,,,,,,16,8,21,29,10,18,17,19,30,22,42,43,51,67,30,47,35,30,58,10,22,9,7,36,14,55,11,13,11,,,,,,,,,,,,,,,,,,,,,,,,,,
6534,N. Körber,22,186,84,Germany,69,Right,3,1,Medium/Medium,GK,,,,,,,,13,11,17,24,14,18,13,14,24,20,33,37,46,61,43,44,63,28,55,16,22,14,12,21,15,25,9,13,14,,,,,,,,,,,,,,,,,,,,,,,,,,
6535,H. Koffi,22,186,81,Burkina Faso,69,Right,3,1,Medium/Medium,GK,,,,,,,,11,8,13,23,6,10,14,13,26,20,35,33,51,68,50,50,68,24,65,7,30,14,8,37,16,58,13,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,
6536,L. Montipò,23,191,82,Italy,69,Right,1,1,Medium/Medium,GK,,,,,,,,15,20,17,17,18,19,17,15,16,20,40,42,46,65,49,48,54,35,49,14,24,18,15,20,29,50,10,19,11,,,,,,,,,,,,,,,,,,,,,,,,,,
6538,C. Walton,23,195,75,England,69,Left,2,1,Medium/Medium,GK,,,,,,,,13,20,15,24,18,19,11,11,22,19,37,33,32,59,29,50,43,22,38,14,20,11,7,39,23,35,10,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,
6541,S. Rossbach,23,189,80,Norway,69,Right,3,1,Medium/Medium,GK,,,,,,,Flair,13,15,14,29,19,17,16,21,18,23,45,44,36,65,55,49,70,44,65,19,20,18,11,65,15,48,16,18,17,,,,,,,,,,,,,,,,,,,,,,,,,,
6543,L. Cháves,23,179,75,Argentina,69,Right,2,1,Medium/Medium,GK,,,,,,,,12,13,17,26,14,17,12,21,31,18,49,42,35,65,68,47,64,43,51,15,24,25,15,24,21,38,20,21,13,,,,,,,,,,,,,,,,,,,,,,,,,,
6545,J. Gonzalez,24,193,84,United States,69,Right,2,1,Medium/Medium,GK,,,,,,,,13,16,17,34,15,13,13,12,33,21,41,43,34,64,43,50,51,30,65,17,18,18,17,38,23,47,12,18,16,,,,,,,,,,,,,,,,,,,,,,,,,,
6546,O. De Wolf,22,190,83,Belgium,69,Left,3,1,Medium/Medium,GK,,,,,,,"Swerve Pass, Acrobatic Clearance",11,8,12,22,9,9,10,10,21,18,33,37,39,59,22,57,53,23,62,8,26,9,7,33,16,29,11,10,14,,,,,,,,,,,,,,,,,,,,,,,,,,
6550,S. Allagbé,25,187,71,Benin,69,Right,2,1,Medium/Medium,GK,,,,,,,Flair Passes,13,15,16,25,19,16,21,18,22,23,31,28,59,56,32,51,41,28,45,19,23,22,15,64,25,61,13,14,17,,,,,,,,,,,,,,,,,,,,,,,,,,
6551,T. Wellenreuther,23,186,80,Germany,69,Right,4,1,Medium/Medium,GK,,,,,,,"Flair, Acrobatic Clearance",9,9,18,32,10,16,12,14,27,25,52,54,45,70,54,46,75,31,67,11,19,23,20,35,23,52,10,11,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6552,M. Turner,25,191,79,United States,69,Right,2,1,Medium/Medium,GK,,,,,,,,13,15,14,24,16,16,13,14,29,24,38,39,48,49,42,48,55,35,64,18,25,27,15,55,14,49,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,
6555,K. Broll,23,184,85,Germany,69,Right,2,1,Medium/Medium,GK,,,,,,,,10,7,12,21,5,12,11,12,20,17,15,15,26,70,33,32,53,25,48,8,16,14,7,45,13,65,11,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,
6557,J. Brinkies,26,188,87,Germany,69,Right,5,1,Medium/Medium,GK,,,,,,,,10,15,10,34,8,12,12,19,29,18,52,52,55,59,52,49,71,42,66,11,20,21,13,55,28,33,10,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,
6559,C. MacGillivray,26,188,78,Scotland,69,Right,3,1,Medium/Medium,GK,,,,,,,"Acrobatic Clearance, Skilled Dribbling",14,13,20,37,17,19,15,12,34,38,51,50,47,64,42,48,63,30,75,16,19,23,15,44,30,44,15,12,20,,,,,,,,,,,,,,,,,,,,,,,,,,
6560,J. Huth,25,185,80,Germany,69,Right,4,1,Medium/Medium,GK,,,,,,,Second Wind,17,16,10,33,15,22,22,15,30,24,54,55,50,66,44,56,74,32,63,14,28,25,20,42,24,41,22,14,11,,,,,,,,,,,,,,,,,,,,,,,,,,
6561,Z. Clark,27,191,85,Scotland,69,Right,2,1,Medium/Medium,GK,,,,,,,,10,11,20,24,13,12,13,12,19,24,31,31,62,55,51,53,50,24,62,13,33,19,13,40,24,55,15,14,11,,,,,,,,,,,,,,,,,,,,,,,,,,
6563,B. Uphoff,25,192,84,Germany,69,Right,2,1,Medium/Medium,GK,,,,,,,,11,8,12,36,9,10,7,11,22,22,36,40,29,66,34,51,63,23,64,7,15,12,10,26,24,23,13,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,
6564,M. van der Hart,25,188,87,Netherlands,69,Left,3,1,Medium/Medium,GK,,,,,,,Second Wind,20,12,12,25,18,13,12,14,26,27,41,43,35,68,46,52,61,33,60,13,23,26,18,45,27,48,10,12,16,,,,,,,,,,,,,,,,,,,,,,,,,,
6565,M. Crépeau,25,183,88,Canada,69,Right,2,1,Medium/Medium,GK,,,,,,,"Swerve Pass, Acrobatic Clearance, Flair Passes",19,17,14,34,19,19,16,14,38,24,51,49,49,66,40,50,67,43,69,14,34,20,7,52,23,51,10,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,
6566,G. Gallon,26,186,79,France,69,Right,2,1,Medium/Medium,GK,,,,,,,,12,14,13,29,16,17,15,19,27,18,40,40,38,61,54,50,59,29,64,15,30,22,15,15,19,56,12,16,13,,,,,,,,,,,,,,,,,,,,,,,,,,
6568,D. Rudd,28,191,85,England,69,Right,3,1,Medium/Medium,GK,,,,,,,,15,12,14,36,14,20,15,13,36,23,54,46,50,69,34,48,46,31,64,19,24,22,13,65,43,39,15,13,14,,,,,,,,,,,,,,,,,,,,,,,,,,
6571,Kim Seung Gyu,28,187,76,Korea Republic,69,Right,2,1,Medium/Medium,GK,,,,,,,Flair,14,12,11,35,14,13,16,12,25,25,36,36,38,62,58,54,68,35,61,19,27,25,16,37,12,63,18,18,12,,,,,,,,,,,,,,,,,,,,,,,,,,
6573,M. Michel,27,189,84,France,69,Right,2,1,Medium/Medium,GK,,,,,,,Flair Passes,15,12,19,24,18,12,20,12,26,14,50,48,30,68,59,48,63,35,63,14,17,17,17,20,14,60,13,12,16,,,,,,,,,,,,,,,,,,,,,,,,,,
6574,E. Chaux,27,189,79,Colombia,69,Right,3,1,Medium/Medium,GK,,,,,,,,19,12,11,24,18,17,19,13,24,16,45,46,40,65,39,45,62,38,76,19,20,25,17,20,24,23,23,16,13,,,,,,,,,,,,,,,,,,,,,,,,,,
6577,C. Riegler,27,185,83,Austria,69,Right,2,1,Medium/Medium,GK,,,,,,,,13,8,12,25,5,10,11,13,18,11,28,32,32,65,47,46,64,21,73,7,22,10,7,53,16,32,12,14,10,,,,,,,,,,,,,,,,,,,,,,,,,,
6579,Y. Thoelen,28,188,89,Belgium,69,Right,2,1,Medium/Medium,GK,,,,,,,,14,11,13,26,13,12,16,17,33,19,36,42,43,61,33,49,68,27,61,12,27,13,5,40,20,36,10,20,19,,,,,,,,,,,,,,,,,,,,,,,,,,
6580,Ricardo Ribeiro,29,182,74,Portugal,69,Right,2,1,Medium/Medium,GK,,,,,,,,12,17,10,23,13,13,18,20,24,20,40,44,67,60,62,47,75,40,55,16,19,27,14,41,14,27,21,20,18,,,,,,,,,,,,,,,,,,,,,,,,,,
6581,M. Kolke,28,187,91,Germany,69,Right,2,1,Medium/Medium,GK,,,,,,,Flair Passes,12,15,20,24,20,13,11,13,21,18,48,40,39,68,58,44,51,45,76,11,18,21,19,25,29,23,11,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,
6584,M. Agazzi,34,189,80,Italy,69,Right,2,1,Medium/Medium,GK,,,,,,,Acrobatic Clearance,15,16,11,36,15,11,13,14,32,16,46,36,52,67,46,52,65,22,66,14,33,20,11,39,16,55,20,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,
6586,K. Stuhr-Ellegaard,36,196,93,Denmark,69,Right,2,1,Medium/Medium,GK,,,,,,,"Diver, Avoids Using Weaker Foot",12,12,13,40,13,14,11,14,35,25,35,40,31,69,30,51,54,30,77,14,36,24,14,50,14,56,25,14,12,,,,,,,,,,,,,,,,,,,,,,,,,,
6589,J. Young,33,180,83,England,69,Left,2,1,Medium/Medium,GK,,,,,,,"Second Wind, Flair Passes",16,15,15,30,14,14,15,15,34,22,50,44,45,74,37,48,64,38,66,15,43,21,12,48,20,48,17,19,11,,,,,,,,,,,,,,,,,,,,,,,,,,
6592,J. Herrera,38,184,87,Chile,69,Right,3,1,Medium/Medium,GK,,,,,,,Giant Throw-in,15,12,14,22,18,18,12,24,30,16,57,53,32,67,56,54,72,28,59,12,44,15,14,58,60,65,17,13,14,,,,,,,,,,,,,,,,,,,,,,,,,,
6593,P. Tyto?,32,195,83,Poland,69,Right,2,1,Medium/Medium,GK,,,,,,,"Flair, Second Wind",10,14,14,32,13,15,13,12,32,20,51,49,48,66,40,50,65,31,71,14,32,22,13,35,22,51,5,17,14,,,,,,,,,,,,,,,,,,,,,,,,,,
6595,V. Mannone,31,188,80,Italy,69,Right,3,1,Medium/Medium,GK,,,,,,,Acrobatic Clearance,11,16,14,48,15,15,12,15,33,24,59,60,42,68,44,50,75,31,67,12,29,16,12,57,43,57,23,11,20,,,,,,,,,,,,,,,,,,,,,,,,,,
6597,T. Kirschbaum,32,195,88,Germany,69,Left,1,1,Medium/Medium,GK,,,,,,,,11,13,13,31,11,19,18,10,25,19,24,30,27,66,40,51,60,27,66,9,31,7,8,28,20,49,11,13,9,,,,,,,,,,,,,,,,,,,,,,,,,,
6601,P. Abrahamsson,30,190,85,Sweden,69,Right,3,1,Medium/Medium,GK,,,,,,,,19,18,24,20,18,15,20,16,22,21,41,42,42,62,36,51,58,26,73,13,24,28,16,42,17,49,25,15,17,,,,,,,,,,,,,,,,,,,,,,,,,,
6604,B. Leroy,30,184,74,France,69,Right,3,1,Medium/Medium,GK,,,,,,,,12,13,12,23,10,14,11,19,14,18,39,39,37,69,40,50,55,28,40,11,25,11,9,14,22,56,13,12,17,,,,,,,,,,,,,,,,,,,,,,,,,,
6607,C. Bejarano,34,184,83,Equatorial Guinea,69,Right,2,1,Medium/Medium,GK,,,,,,,,11,15,13,28,14,11,13,15,18,24,56,56,61,68,52,44,85,33,45,17,16,16,17,17,22,35,22,13,11,,,,,,,,,,,,,,,,,,,,,,,,,,
6608,D. Sánchez,32,184,86,Chile,69,Right,3,1,Medium/Medium,GK,,,,,,,Second Wind,14,20,18,43,20,22,16,24,31,18,51,43,50,67,62,51,59,44,56,13,21,21,12,45,22,58,24,24,18,,,,,,,,,,,,,,,,,,,,,,,,,,
6615,Luciano Cacheira,35,181,75,Brazil,69,Right,2,1,Medium/Medium,GK,,,,,,,,13,9,17,16,29,13,20,12,11,14,29,33,49,66,50,58,64,22,38,15,33,8,11,48,18,49,24,18,17,,,,,,,,,,,,,,,,,,,,,,,,,,
6620,Mateus Pasinato,27,192,86,Brazil,69,Right,3,1,Medium/Medium,GK,,,,,,,,14,6,13,21,9,9,14,11,21,18,28,16,21,65,26,53,33,24,60,6,28,7,8,51,19,29,8,14,11,,,,,,,,,,,,,,,,,,,,,,,,,,
7597,M. Prévot,22,187,81,France,68,Right,3,1,Medium/Medium,GK,,,,,,,,13,7,11,15,6,6,14,12,22,14,43,26,29,63,46,50,66,27,58,5,18,11,6,50,14,58,15,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,
7599,R. Ramírez,22,188,73,Argentina,68,Right,2,1,Medium/Medium,GK,,,,,,,,16,16,18,31,12,14,20,19,18,23,48,49,34,62,43,44,65,31,59,12,22,18,16,17,20,34,16,15,20,,,,,,,,,,,,,,,,,,,,,,,,,,
7604,A. Šemper,21,194,91,Croatia,68,Right,2,1,Medium/Medium,GK,,,,,,,,14,15,12,23,9,12,12,13,24,15,19,19,21,64,22,47,31,21,47,13,26,11,9,63,15,21,13,12,15,,,,,,,,,,,,,,,,,,,,,,,,,,
7605,D. Phillips,24,188,76,England,68,Right,3,1,Medium/Medium,GK,,,,,,,,19,15,12,32,19,21,19,20,18,27,48,43,30,54,54,46,51,38,58,18,19,14,6,20,27,46,24,20,16,,,,,,,,,,,,,,,,,,,,,,,,,,
7609,J. Højbjerg,24,194,97,Denmark,68,Left,2,1,Medium/Medium,GK,,,,,,,"Acrobatic Clearance, Flair Passes",20,14,16,36,16,16,15,15,34,22,46,48,36,62,56,50,55,30,62,16,24,18,14,42,20,56,22,15,16,,,,,,,,,,,,,,,,,,,,,,,,,,
7610,J. Lumley,24,190,73,England,68,Right,3,1,Medium/Medium,GK,,,,,,,,18,12,19,21,15,19,15,13,18,23,43,46,30,64,51,50,51,38,51,16,26,25,19,45,17,28,20,19,20,,,,,,,,,,,,,,,,,,,,,,,,,,
7611,M. Schwäbe,24,188,90,Germany,68,Right,4,1,Medium/Medium,GK,,,,,,,"Leadership, Swerve Pass",21,15,15,49,15,20,20,9,47,37,49,43,37,61,40,55,65,28,64,17,28,17,12,62,28,61,21,16,17,,,,,,,,,,,,,,,,,,,,,,,,,,
7612,D. Bentley,25,188,72,England,68,Right,3,1,Medium/Medium,GK,,,,,,,Flair,18,11,11,44,13,17,12,12,23,30,46,43,51,65,41,47,74,31,68,13,24,22,12,47,22,55,30,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,
7614,L. Pirard,24,191,91,Belgium,68,Right,2,1,Medium/Medium,GK,,,,,,,,10,10,15,17,13,7,14,17,14,20,31,36,37,62,52,48,58,23,71,14,31,13,16,30,27,35,10,15,12,,,,,,,,,,,,,,,,,,,,,,,,,,
7616,S. ?ahin-Radlinger,26,196,83,Austria,68,Right,2,1,Medium/Medium,GK,,,,,,,,12,15,12,24,8,10,19,16,25,23,42,37,36,64,42,44,55,29,59,12,16,12,13,45,16,51,13,13,20,,,,,,,,,,,,,,,,,,,,,,,,,,
7618,Neto,26,189,93,Brazil,68,Right,2,1,Medium/Medium,GK,,,,,,,,20,13,18,30,19,15,15,19,20,25,49,48,31,61,45,56,58,43,74,18,25,23,15,48,32,43,22,20,12,,,,,,,,,,,,,,,,,,,,,,,,,,
7620,M. Kuster,25,194,82,Austria,68,Right,3,1,Medium/Medium,GK,,,,,,,,7,15,13,27,13,17,17,20,19,25,29,31,39,65,36,47,52,20,58,13,22,16,6,48,18,27,14,24,21,,,,,,,,,,,,,,,,,,,,,,,,,,
7622,T. Miller,26,193,93,United States,68,Right,2,1,Medium/Medium,GK,,,,,,,,11,15,12,21,16,20,10,13,28,22,33,32,33,66,40,50,56,28,58,18,26,14,6,42,15,52,19,14,13,,,,,,,,,,,,,,,,,,,,,,,,,,
7628,K. Roos,27,196,90,Netherlands,68,Right,4,1,Medium/Medium,GK,,,,,,,"Acrobatic Clearance, Flair Passes",14,18,13,25,19,16,17,15,20,20,45,38,35,59,38,52,60,43,68,18,20,19,14,42,23,44,9,18,21,,,,,,,,,,,,,,,,,,,,,,,,,,
7632,D. Bingham,29,188,86,United States,68,Right,2,1,Medium/Medium,GK,,,,,,,,13,9,14,36,10,13,12,19,34,17,39,39,44,63,47,53,59,40,65,13,34,15,12,52,20,47,19,16,12,,,,,,,,,,,,,,,,,,,,,,,,,,
7635,S. Bruzzese,30,185,80,Belgium,68,Left,4,1,Medium/Medium,GK,,,,,,,,18,14,16,37,17,16,17,9,36,33,38,43,46,63,35,50,68,26,61,18,24,15,14,43,29,38,16,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,
7638,O. Jansson,28,187,82,Sweden,68,Right,2,1,Medium/Medium,GK,,,,,,,,15,15,16,30,14,16,13,13,33,22,31,30,28,63,42,48,55,35,60,12,23,15,8,47,23,56,22,13,18,,,,,,,,,,,,,,,,,,,,,,,,,,
7641,A. Letellier,28,193,93,France,68,Right,2,1,Medium/Medium,GK,,,,,,,Acrobatic Clearance,12,10,11,26,13,10,18,13,21,16,39,37,32,65,17,46,57,34,72,14,24,23,14,12,20,64,12,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,
7642,M. Gorgelin,28,187,83,France,68,Left,2,1,Medium/Medium,GK,,,,,,,Giant Throw-in,11,13,11,12,10,20,17,13,14,14,47,48,40,64,46,53,61,30,72,16,15,17,14,20,14,49,9,15,17,,,,,,,,,,,,,,,,,,,,,,,,,,
7643,A. Weis,29,189,84,Germany,68,Right,2,1,Medium/Medium,GK,,,,,,,,18,9,13,30,8,15,9,15,24,18,37,40,38,66,40,47,62,29,60,14,23,13,9,27,19,40,16,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,
7644,D. Novoa,30,186,88,Colombia,68,Right,3,1,Medium/Medium,GK,,,,,,,Avoids Using Weaker Foot,16,15,13,26,14,18,14,39,22,20,46,49,32,57,39,55,52,33,63,20,17,16,13,29,40,38,16,14,13,,,,,,,,,,,,,,,,,,,,,,,,,,
7645,I. González,29,187,87,Chile,68,Right,3,1,Medium/Medium,GK,,,,,,,,13,11,17,28,10,14,16,11,26,16,48,48,37,63,48,46,63,41,69,11,45,20,12,18,17,61,19,15,18,,,,,,,,,,,,,,,,,,,,,,,,,,
7646,Gu Chao,29,193,86,China PR,68,Right,1,1,Medium/Medium,GK,,,,,,,Second Wind,11,16,12,28,19,16,14,18,21,16,51,48,39,65,50,50,65,35,78,16,41,18,18,59,23,56,15,12,20,,,,,,,,,,,,,,,,,,,,,,,,,,
