,short_name,age,height_cm,weight_kg,nationality,overall,preferred_foot,weak_foot,skill_moves,work_rate,team_position,pace,shooting,passing,dribbling,defending,physic,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
4237,A. Costa,34,176,75,Argentina,71,Left,3,3,Medium/Medium,CAM,57.0,70.0,73.0,71.0,68.0,63.0,"Long Throw-in, Argues with Officials",68,63,70,74,65,69,74,78,74,75,60,55,74,66,72,84,60,54,66,75,69,64,61,74,76,75,68,70,66,67+2,67+2,67+2,67+2,68+2,68+2,68+2,67+2,69+2,69+2,69+2,67+2,70+2,70+2,70+2,67+2,66+2,68+2,68+2,68+2,66+2,65+2,67+2,67+2,67+2,65+2
4252,S. Kljestan,33,185,77,United States,71,Right,4,3,Medium/High,CAM,54.0,65.0,75.0,68.0,54.0,70.0,"Diver, Finesse Shot",75,62,67,76,64,69,70,73,71,70,52,55,61,70,62,69,75,72,69,67,70,59,72,80,67,73,35,64,58,66+2,66+2,66+2,68+2,68+2,68+2,68+2,68+2,70+2,70+2,70+2,69+2,71+2,71+2,71+2,69+2,64+2,65+2,65+2,65+2,64+2,62+2,61+2,61+2,61+2,62+2
4261,M. Liendl,33,176,74,Austria,71,Left,3,3,Medium/Medium,CAM,53.0,70.0,73.0,70.0,52.0,63.0,"Beat Offside Trap, Leadership, Argues with Officials, Finesse Shot",68,66,46,75,69,67,81,71,69,73,58,48,70,71,73,75,68,69,62,72,58,58,66,76,80,75,50,54,50,65+2,65+2,65+2,67+2,68+2,68+2,68+2,67+2,70+2,70+2,70+2,67+2,70+2,70+2,70+2,67+2,62+2,63+2,63+2,63+2,62+2,59+2,56+2,56+2,56+2,59+2
4264,Evander,21,179,72,Brazil,71,Right,4,4,Medium/Medium,CAM,70.0,67.0,67.0,75.0,50.0,60.0,Argues with Officials,67,65,50,71,48,77,65,53,65,72,74,67,80,66,80,76,56,71,53,68,64,45,61,67,65,62,49,55,50,65+2,65+2,65+2,69+2,68+2,68+2,68+2,69+2,69+2,69+2,69+2,69+2,66+2,66+2,66+2,69+2,62+2,60+2,60+2,60+2,62+2,59+2,54+2,54+2,54+2,59+2
4270,Paulolettinho,35,181,80,Brazil,71,Right,3,3,High/Medium,RAM,81.0,59.0,70.0,73.0,32.0,61.0,"Power Free-Kick, Selfish",74,61,44,72,62,75,63,64,66,71,82,81,71,66,72,61,66,61,73,55,31,45,66,71,45,72,26,26,27,65+2,65+2,65+2,70+2,68+2,68+2,68+2,70+2,69+2,69+2,69+2,71+2,65+2,65+2,65+2,71+2,56+2,52+2,52+2,52+2,56+2,52+2,43+2,43+2,43+2,52+2
4277,O. Kökçü,18,175,70,Turkey,71,Right,3,3,Medium/Medium,CAM,73.0,65.0,70.0,71.0,52.0,60.0,"Beat Offside Trap, Finesse Shot",64,64,41,72,55,70,75,70,72,74,75,71,75,64,70,68,58,70,57,70,54,50,67,70,50,69,54,52,57,64+2,64+2,64+2,69+2,68+2,68+2,68+2,69+2,70+2,70+2,70+2,69+2,68+2,68+2,68+2,69+2,63+2,62+2,62+2,62+2,63+2,61+2,55+2,55+2,55+2,61+2
4285,Tiago Pombeira,31,173,65,Brazil,71,Left,3,3,Medium/Medium,RAM,78.0,64.0,68.0,74.0,32.0,50.0,,62,61,39,70,60,74,73,71,63,70,80,76,82,69,84,68,49,60,50,66,37,36,66,71,69,63,27,33,29,64+2,64+2,64+2,69+2,68+2,68+2,68+2,69+2,70+2,70+2,70+2,69+2,64+2,64+2,64+2,69+2,54+2,51+2,51+2,51+2,54+2,50+2,41+2,41+2,41+2,50+2
4288,Heltinho Melo,35,174,68,Brazil,71,Right,3,3,High/Low,CAM,81.0,54.0,71.0,74.0,48.0,55.0,"Injury Free, Selfish",76,58,50,68,68,75,73,74,64,71,83,80,78,65,81,46,69,67,52,41,46,58,74,76,71,72,30,58,49,63+2,63+2,63+2,71+2,68+2,68+2,68+2,71+2,69+2,69+2,69+2,71+2,67+2,67+2,67+2,71+2,63+2,59+2,59+2,59+2,63+2,61+2,53+2,53+2,53+2,61+2
4290,Nascimentardo,31,170,66,Brazil,71,Right,2,3,Medium/Low,LAM,83.0,57.0,72.0,74.0,39.0,42.0,,76,64,49,72,65,73,74,75,62,75,86,81,74,65,88,49,46,58,34,43,39,42,64,72,74,66,30,44,37,62+2,62+2,62+2,71+2,68+2,68+2,68+2,71+2,69+2,69+2,69+2,71+2,65+2,65+2,65+2,71+2,59+2,53+2,53+2,53+2,59+2,56+2,44+2,44+2,44+2,56+2
4349,G. Bouzoukis,21,172,67,Greece,71,Left,3,3,High/Medium,CAM,67.0,60.0,73.0,71.0,44.0,58.0,,70,58,48,75,36,69,70,70,74,73,68,66,73,67,78,68,63,64,55,67,55,42,63,72,43,60,40,45,48,62+2,62+2,62+2,68+2,67+2,67+2,67+2,68+2,69+2,69+2,69+2,68+2,67+2,67+2,67+2,68+2,59+2,58+2,58+2,58+2,59+2,56+2,50+2,50+2,50+2,56+2
4420,F. Mussis,27,174,75,Argentina,71,Right,3,2,Medium/High,CAM,70.0,61.0,68.0,66.0,68.0,76.0,Injury Prone,62,51,59,71,55,62,63,65,69,67,71,70,72,69,75,75,75,74,76,75,81,68,61,69,51,72,69,70,69,64+2,64+2,64+2,65+2,65+2,65+2,65+2,65+2,66+2,66+2,66+2,65+2,68+2,68+2,68+2,65+2,68+2,70+2,70+2,70+2,68+2,68+2,69+2,69+2,69+2,68+2
4454,N. Ortigoza,34,180,78,Paraguay,71,Right,3,2,Medium/Medium,CAM,32.0,60.0,73.0,65.0,65.0,70.0,"Power Free-Kick, Finesse Shot",62,55,61,78,42,62,63,67,77,74,34,31,51,71,57,73,31,33,88,57,82,70,64,77,85,74,67,63,57,62+2,62+2,62+2,61+2,64+2,64+2,64+2,61+2,66+2,66+2,66+2,62+2,69+2,69+2,69+2,62+2,60+2,69+2,69+2,69+2,60+2,59+2,67+2,67+2,67+2,59+2
4759,J. Irvine,26,188,70,Australia,70,Right,3,3,High/High,CAM,67.0,70.0,65.0,68.0,69.0,79.0,,61,72,75,66,58,68,60,58,63,72,72,62,62,72,58,75,80,81,78,65,81,68,72,70,55,69,65,71,66,71+2,71+2,71+2,68+2,70+2,70+2,70+2,68+2,68+2,68+2,68+2,68+2,69+2,69+2,69+2,68+2,68+2,69+2,69+2,69+2,68+2,68+2,71+2,71+2,71+2,68+2
4762,Yeom Ki Hun,36,182,80,Korea Republic,70,Left,3,3,High/Medium,CAM,63.0,70.0,74.0,70.0,42.0,70.0,"Avoids Using Weaker Foot, Beat Offside Trap, Crowd Favourite",75,68,68,72,69,70,77,78,71,70,67,59,69,71,73,74,67,67,76,71,57,63,73,76,72,73,46,23,22,70+2,70+2,70+2,70+2,70+2,70+2,70+2,70+2,70+2,70+2,70+2,70+2,68+2,68+2,68+2,70+2,58+2,58+2,58+2,58+2,58+2,54+2,52+2,52+2,52+2,54+2
4806,Jhon Cley,25,183,77,Brazil,70,Right,3,3,Medium/Medium,CAM,68.0,71.0,66.0,72.0,29.0,67.0,Argues with Officials,65,67,60,69,71,73,66,72,62,74,67,68,67,67,67,82,65,65,71,72,62,36,66,64,67,70,24,23,20,69+2,69+2,69+2,68+2,69+2,69+2,69+2,68+2,68+2,68+2,68+2,68+2,63+2,63+2,63+2,68+2,52+2,51+2,51+2,51+2,52+2,48+2,44+2,44+2,44+2,48+2
4825,J. Windass,25,175,68,England,70,Right,3,3,High/Medium,CAM,85.0,67.0,65.0,70.0,35.0,66.0,"Injury Free, Argues with Officials, Early Crosser",63,66,60,65,61,67,69,63,61,70,86,84,80,68,79,72,62,68,67,67,61,36,68,67,61,68,30,32,33,68+2,68+2,68+2,69+2,69+2,69+2,69+2,69+2,68+2,68+2,68+2,68+2,63+2,63+2,63+2,68+2,55+2,52+2,52+2,52+2,55+2,53+2,47+2,47+2,47+2,53+2
4855,C. Jorquera,30,174,69,Chile,70,Right,5,3,Medium/Medium,CAM,68.0,66.0,71.0,75.0,50.0,62.0,"Leadership, Argues with Officials",68,60,50,73,66,76,74,70,70,74,69,68,75,65,75,74,61,69,57,73,68,55,66,70,66,70,55,42,47,65+2,65+2,65+2,69+2,69+2,69+2,69+2,69+2,70+2,70+2,70+2,70+2,68+2,68+2,68+2,70+2,62+2,61+2,61+2,61+2,62+2,59+2,55+2,55+2,55+2,59+2
4900,R. Fernández,34,172,71,Argentina,70,Right,3,3,Medium/Medium,CAM,68.0,68.0,68.0,71.0,55.0,66.0,"Argues with Officials, Finesse Shot, Giant Throw-in, Crowd Favourite",59,65,48,71,67,70,73,75,69,72,66,69,72,64,74,70,71,66,64,71,70,57,69,68,68,68,53,56,57,66+2,66+2,66+2,68+2,68+2,68+2,68+2,68+2,69+2,69+2,69+2,67+2,67+2,67+2,67+2,67+2,62+2,63+2,63+2,63+2,62+2,60+2,59+2,59+2,59+2,60+2
4912,N. Špalek,22,170,63,Slovakia,70,Right,4,3,High/Low,CAM,78.0,65.0,65.0,73.0,33.0,56.0,"Selfish, Crowd Favourite",65,65,60,67,68,72,68,69,61,72,81,76,81,70,78,67,74,69,54,66,41,28,64,64,59,58,29,33,32,66+2,66+2,66+2,69+2,68+2,68+2,68+2,69+2,68+2,68+2,68+2,69+2,63+2,63+2,63+2,69+2,54+2,50+2,50+2,50+2,54+2,52+2,44+2,44+2,44+2,52+2
4916,A. Aseri,25,167,64,Saudi Arabia,70,Left,4,4,High/Medium,CAM,88.0,66.0,64.0,75.0,28.0,58.0,Early Crosser,64,66,51,66,62,74,68,53,62,71,89,88,88,60,92,70,53,70,54,65,53,18,60,63,54,55,26,30,28,66+2,66+2,66+2,70+2,68+2,68+2,68+2,70+2,68+2,68+2,68+2,69+2,61+2,61+2,61+2,69+2,53+2,48+2,48+2,48+2,53+2,49+2,40+2,40+2,40+2,49+2
4927,D. Fettouhi,29,185,74,Morocco,70,Left,1,5,Medium/Low,CAM,68.0,63.0,70.0,76.0,45.0,63.0,"Selfish, Finesse Shot, Crowd Favourite",70,57,55,68,53,78,76,78,71,74,68,68,77,65,75,75,52,73,62,68,56,54,64,69,67,80,35,44,53,65+2,65+2,65+2,69+2,68+2,68+2,68+2,69+2,69+2,69+2,69+2,69+2,67+2,67+2,67+2,69+2,61+2,59+2,59+2,59+2,61+2,59+2,52+2,52+2,52+2,59+2
4929,K. Dowell,21,185,80,England,70,Left,3,3,Medium/Low,CAM,63.0,68.0,69.0,72.0,44.0,53.0,"Selfish, Argues with Officials, Crowd Favourite",64,68,53,71,58,74,60,69,67,71,62,64,69,60,70,68,48,52,56,73,48,33,64,73,64,70,45,46,52,65+2,65+2,65+2,68+2,68+2,68+2,68+2,68+2,69+2,69+2,69+2,67+2,65+2,65+2,65+2,67+2,56+2,55+2,55+2,55+2,56+2,54+2,49+2,49+2,49+2,54+2
4930,K. Palmer,22,175,68,England,70,Right,4,3,High/Low,CAM,74.0,63.0,65.0,75.0,41.0,60.0,"Power Free-Kick, Selfish, Finesse Shot, Crowd Favourite",63,63,55,65,61,77,65,63,63,73,76,72,78,64,75,66,58,65,62,62,47,31,66,71,57,71,37,46,46,65+2,65+2,65+2,69+2,68+2,68+2,68+2,69+2,69+2,69+2,69+2,69+2,64+2,64+2,64+2,69+2,57+2,54+2,54+2,54+2,57+2,54+2,49+2,49+2,49+2,54+2
4999,A. Ramírez,38,175,76,Colombia,70,Right,3,3,Medium/Low,CAM,63.0,66.0,69.0,70.0,62.0,66.0,Finesse Shot,62,66,55,72,60,68,68,70,73,72,62,64,74,70,72,69,62,56,78,65,50,65,65,70,69,78,62,64,61,66+2,66+2,66+2,67+2,67+2,67+2,67+2,67+2,69+2,69+2,69+2,67+2,68+2,68+2,68+2,67+2,64+2,66+2,66+2,66+2,64+2,63+2,64+2,64+2,64+2,63+2
5000,J. Berthomier,29,177,74,France,70,Left,4,3,High/Low,CAM,70.0,68.0,73.0,68.0,51.0,70.0,,75,66,64,73,69,67,69,78,70,67,71,70,76,65,75,71,81,74,66,71,71,57,63,73,72,70,42,51,53,66+2,66+2,66+2,68+2,67+2,67+2,67+2,68+2,69+2,69+2,69+2,69+2,68+2,68+2,68+2,69+2,63+2,62+2,62+2,62+2,63+2,61+2,58+2,58+2,58+2,61+2
5018,A. Baumjohann,32,178,75,Germany,70,Right,4,3,High/Low,RAM,69.0,63.0,68.0,73.0,36.0,55.0,"Power Free-Kick, Finesse Shot, Crowd Favourite",66,63,59,69,66,73,69,66,66,72,70,68,74,63,78,64,53,50,61,63,47,28,65,72,59,65,52,22,21,65+2,65+2,65+2,68+2,67+2,67+2,67+2,68+2,68+2,68+2,68+2,67+2,63+2,63+2,63+2,67+2,51+2,50+2,50+2,50+2,51+2,48+2,44+2,44+2,44+2,48+2
5026,F. Schnellhardt,25,180,73,Germany,70,Left,3,3,Medium/Medium,CAM,78.0,62.0,67.0,72.0,63.0,73.0,"Beat Offside Trap, Finesse Shot, Crowd Favourite",53,63,45,70,55,72,65,64,68,71,80,76,77,71,74,66,72,80,74,62,61,69,54,74,57,72,65,64,56,64+2,64+2,64+2,68+2,67+2,67+2,67+2,68+2,69+2,69+2,69+2,68+2,69+2,69+2,69+2,68+2,67+2,68+2,68+2,68+2,67+2,66+2,64+2,64+2,64+2,66+2
5045,S. Allan,27,179,76,Scotland,70,Right,3,4,Medium/Low,CAM,66.0,65.0,68.0,71.0,47.0,58.0,"Selfish, Argues with Officials, Finesse Shot, Crowd Favourite",62,61,36,71,62,70,63,67,67,72,69,63,77,64,76,74,69,58,59,69,52,39,68,72,58,74,44,56,59,63+2,63+2,63+2,67+2,67+2,67+2,67+2,67+2,69+2,69+2,69+2,67+2,66+2,66+2,66+2,67+2,59+2,58+2,58+2,58+2,59+2,57+2,52+2,52+2,52+2,57+2
5046,Allan Ardaújo,31,178,75,Brazil,70,Right,4,3,Medium/Medium,LAM,64.0,60.0,70.0,69.0,37.0,61.0,,64,56,55,73,63,66,70,63,68,75,62,65,68,70,67,66,56,69,63,59,47,42,65,74,72,62,20,44,38,63+2,63+2,63+2,66+2,67+2,67+2,67+2,66+2,68+2,68+2,68+2,67+2,67+2,67+2,67+2,67+2,56+2,56+2,56+2,56+2,56+2,53+2,47+2,47+2,47+2,53+2
5051,A. Zapata,24,178,74,Colombia,70,Left,3,3,Medium/Medium,LAM,76.0,65.0,65.0,71.0,31.0,62.0,"Finesse Shot, Crowd Favourite",64,67,36,67,52,70,64,61,62,71,81,71,78,66,71,65,68,76,60,66,50,22,64,65,58,62,25,37,43,63+2,63+2,63+2,68+2,67+2,67+2,67+2,68+2,68+2,68+2,68+2,68+2,63+2,63+2,63+2,68+2,55+2,51+2,51+2,51+2,55+2,51+2,43+2,43+2,43+2,51+2
5065,M. Fouzair,27,168,69,Morocco,70,Right,4,3,High/Medium,CAM,83.0,59.0,66.0,73.0,26.0,60.0,,64,60,34,68,47,73,67,68,65,72,81,84,81,64,71,59,43,70,61,59,49,25,65,65,54,63,20,30,22,62+2,62+2,62+2,69+2,67+2,67+2,67+2,69+2,68+2,68+2,68+2,69+2,63+2,63+2,63+2,69+2,52+2,49+2,49+2,49+2,52+2,48+2,38+2,38+2,38+2,48+2
5068,M. Solomon,19,170,62,Israel,70,Right,2,3,Medium/Medium,CAM,79.0,56.0,63.0,75.0,33.0,45.0,Crowd Favourite,53,67,38,72,36,78,45,42,56,70,80,78,76,64,82,55,55,55,44,37,30,21,63,73,52,66,39,34,35,61+2,61+2,61+2,68+2,67+2,67+2,67+2,68+2,69+2,69+2,69+2,68+2,62+2,62+2,62+2,68+2,52+2,48+2,48+2,48+2,52+2,49+2,40+2,40+2,40+2,49+2
5123,Lee Chang Min,25,179,77,Korea Republic,70,Right,4,3,High/Medium,CAM,66.0,63.0,65.0,64.0,58.0,69.0,"Argues with Officials, Finesse Shot",52,56,59,73,48,61,39,48,70,65,66,66,67,68,74,74,71,83,62,73,69,58,70,73,47,66,63,55,46,64+2,64+2,64+2,64+2,66+2,66+2,66+2,64+2,67+2,67+2,67+2,65+2,68+2,68+2,68+2,65+2,62+2,65+2,65+2,65+2,62+2,61+2,60+2,60+2,60+2,61+2
5146,W. Hoolahan,37,168,71,Republic of Ireland,70,Left,2,3,Medium/Medium,CAM,52.0,66.0,73.0,72.0,43.0,46.0,Crowd Favourite,72,63,43,74,62,70,73,67,71,76,54,50,64,64,88,70,33,41,53,66,39,35,62,76,77,73,42,51,36,62+2,62+2,62+2,67+2,66+2,66+2,66+2,67+2,69+2,69+2,69+2,66+2,66+2,66+2,66+2,66+2,54+2,55+2,55+2,55+2,54+2,51+2,46+2,46+2,46+2,51+2
5154,T. Martínez,24,172,66,Argentina,70,Left,2,3,Medium/Medium,CAM,68.0,58.0,67.0,74.0,38.0,49.0,"Injury Free, Argues with Officials, Crowd Favourite",62,55,47,71,50,74,66,59,60,72,72,64,80,64,80,49,63,66,40,72,47,33,68,70,57,68,34,42,36,60+2,60+2,60+2,68+2,66+2,66+2,66+2,68+2,69+2,69+2,69+2,67+2,65+2,65+2,65+2,67+2,55+2,52+2,52+2,52+2,55+2,52+2,44+2,44+2,44+2,52+2
5208,F. Starzy?ski,28,184,70,Poland,70,Right,3,3,Medium/Medium,CAM,39.0,65.0,74.0,72.0,48.0,61.0,"Selfish, Argues with Officials, Finesse Shot, Speed Dribbler (CPU AI Only), Crowd Favourite",76,58,35,74,69,73,75,77,71,72,43,35,71,67,63,69,68,79,62,72,33,67,68,74,71,70,36,56,36,61+2,61+2,61+2,66+2,65+2,65+2,65+2,66+2,68+2,68+2,68+2,67+2,70+2,70+2,70+2,67+2,61+2,62+2,62+2,62+2,61+2,56+2,51+2,51+2,51+2,56+2
5672,B. Parker,33,170,65,South Africa,69,Left,4,3,Medium/Medium,CAM,73.0,70.0,67.0,74.0,38.0,54.0,Early Crosser,67,70,72,70,64,75,71,66,61,71,74,72,77,62,82,70,78,74,39,69,60,31,67,63,73,69,56,19,24,68+2,68+2,68+2,69+2,69+2,69+2,69+2,69+2,69+2,69+2,69+2,69+2,63+2,63+2,63+2,69+2,55+2,51+2,51+2,51+2,55+2,52+2,46+2,46+2,46+2,52+2
5674,M. Çelik,29,177,75,Turkey,69,Right,3,3,High/Medium,CAM,79.0,68.0,62.0,71.0,25.0,59.0,,65,68,68,64,52,72,46,49,55,70,78,79,80,67,55,70,53,71,58,68,50,18,68,66,69,53,25,19,15,68+2,68+2,68+2,69+2,69+2,69+2,69+2,69+2,68+2,68+2,68+2,68+2,61+2,61+2,61+2,68+2,50+2,45+2,45+2,45+2,50+2,46+2,39+2,39+2,39+2,46+2
5686,Sandeiro Leal,31,187,76,Brazil,69,Right,3,3,Medium/Medium,LAM,68.0,70.0,66.0,68.0,45.0,64.0,,55,67,64,69,68,68,69,72,71,70,66,70,63,64,60,75,46,67,62,74,69,46,70,66,68,67,34,48,45,68+2,68+2,68+2,66+2,68+2,68+2,68+2,66+2,68+2,68+2,68+2,66+2,66+2,66+2,66+2,66+2,57+2,58+2,58+2,58+2,57+2,55+2,53+2,53+2,53+2,55+2
5735,T. Mauricio,25,169,67,France,69,Left,3,3,High/Medium,CAM,78.0,68.0,64.0,73.0,30.0,53.0,,65,71,43,63,61,70,64,62,61,74,80,77,82,61,91,69,53,61,53,63,43,24,68,65,59,59,30,30,33,65+2,65+2,65+2,69+2,68+2,68+2,68+2,69+2,68+2,68+2,68+2,68+2,61+2,61+2,61+2,68+2,52+2,48+2,48+2,48+2,52+2,49+2,40+2,40+2,40+2,49+2
5741,E. López,24,167,67,Mexico,69,Left,4,3,Medium/Low,CAM,75.0,68.0,66.0,76.0,34.0,50.0,"Selfish, Crowd Favourite",58,65,41,69,53,76,65,64,62,74,73,76,85,53,86,76,68,64,48,73,32,17,63,70,61,70,47,32,26,64+2,64+2,64+2,69+2,68+2,68+2,68+2,69+2,69+2,69+2,69+2,67+2,63+2,63+2,63+2,67+2,51+2,48+2,48+2,48+2,51+2,48+2,40+2,40+2,40+2,48+2
5769,M. Eriksson,29,180,79,Sweden,69,Left,3,3,Medium/High,CAM,51.0,70.0,70.0,66.0,49.0,80.0,Leadership,67,68,57,71,70,65,72,68,68,67,50,52,63,74,77,75,65,86,78,69,81,49,72,72,70,71,50,50,38,67+2,67+2,67+2,66+2,67+2,67+2,67+2,66+2,67+2,67+2,67+2,67+2,68+2,68+2,68+2,67+2,60+2,63+2,63+2,63+2,60+2,57+2,57+2,57+2,57+2,57+2
5777,D. Rubio,26,179,77,Chile,69,Right,3,3,Medium/Medium,CAM,66.0,70.0,57.0,69.0,36.0,65.0,,52,70,65,63,69,67,61,42,49,70,68,65,73,65,76,73,70,70,61,65,66,23,70,58,74,63,28,40,40,67+2,67+2,67+2,65+2,67+2,67+2,67+2,65+2,65+2,65+2,65+2,64+2,59+2,59+2,59+2,64+2,51+2,50+2,50+2,50+2,51+2,50+2,47+2,47+2,47+2,50+2
5793,M. Mier,28,181,76,Uruguay,69,Left,3,3,High/Medium,CAM,53.0,68.0,69.0,70.0,52.0,70.0,Argues with Officials,75,63,55,69,58,72,60,75,65,72,56,50,71,64,51,78,49,69,74,75,68,57,70,69,59,66,55,50,36,66+2,66+2,66+2,67+2,67+2,67+2,67+2,67+2,68+2,68+2,68+2,67+2,67+2,67+2,67+2,67+2,60+2,61+2,61+2,61+2,60+2,57+2,56+2,56+2,56+2,57+2
5798,A. O'Brien,25,183,72,Republic of Ireland,69,Right,3,3,High/Medium,CAM,74.0,64.0,64.0,68.0,33.0,70.0,Selfish,65,65,60,67,57,69,61,40,65,66,76,72,73,64,65,66,69,76,69,63,66,29,68,66,57,60,30,32,25,66+2,66+2,66+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,63+2,63+2,63+2,67+2,53+2,52+2,52+2,52+2,53+2,50+2,46+2,46+2,46+2,50+2
5808,N. Giménez,23,179,77,Argentina,69,Right,4,3,Medium/Medium,CAM,72.0,67.0,67.0,71.0,51.0,70.0,Argues with Officials,60,59,46,70,56,73,80,72,66,71,73,71,67,58,63,83,60,71,76,74,55,47,61,65,70,68,49,57,53,65+2,65+2,65+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,65+2,65+2,65+2,67+2,61+2,60+2,60+2,60+2,61+2,59+2,56+2,56+2,56+2,59+2
5837,G. Kharaishvili,22,183,73,Georgia,69,Right,3,3,Medium/Medium,LAM,75.0,68.0,64.0,68.0,36.0,61.0,,58,67,38,67,53,68,60,65,63,70,78,73,72,55,65,71,61,71,61,72,50,22,69,67,60,58,38,42,40,64+2,64+2,64+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,63+2,63+2,63+2,67+2,54+2,51+2,51+2,51+2,54+2,51+2,44+2,44+2,44+2,51+2
5838,H. Ongenda,24,171,72,DR Congo,69,Right,3,4,Medium/Low,CAM,77.0,62.0,64.0,76.0,34.0,55.0,Selfish,61,60,41,62,55,74,79,68,67,75,79,75,86,69,86,75,73,67,51,54,43,38,65,63,54,68,31,34,31,64+2,64+2,64+2,68+2,67+2,67+2,67+2,68+2,67+2,67+2,67+2,68+2,63+2,63+2,63+2,68+2,55+2,52+2,52+2,52+2,55+2,51+2,43+2,43+2,43+2,51+2
5864,R. Niyaz,24,165,60,Turkey,69,Left,4,3,Medium/Low,CAM,75.0,58.0,70.0,72.0,61.0,53.0,Early Crosser,69,59,45,72,66,71,64,62,68,70,77,73,85,64,78,53,41,66,48,55,53,56,73,71,60,66,64,67,64,62+2,62+2,62+2,69+2,67+2,67+2,67+2,69+2,69+2,69+2,69+2,69+2,68+2,68+2,68+2,69+2,66+2,64+2,64+2,64+2,66+2,65+2,59+2,59+2,59+2,65+2
5870,D. Hernández,28,176,65,Colombia,69,Left,3,3,High/Low,CAM,73.0,60.0,68.0,71.0,30.0,59.0,"Selfish, Crowd Favourite",68,54,37,69,65,69,64,70,65,70,74,73,80,68,74,68,40,61,64,64,50,31,68,71,58,67,33,27,25,62+2,62+2,62+2,68+2,67+2,67+2,67+2,68+2,68+2,68+2,68+2,68+2,63+2,63+2,63+2,68+2,53+2,51+2,51+2,51+2,53+2,49+2,41+2,41+2,41+2,49+2
5893,S. Berahino,25,180,82,Burundi,69,Right,4,3,Medium/Medium,CAM,71.0,70.0,56.0,68.0,27.0,59.0,Beat Offside Trap,47,70,64,62,67,68,62,61,55,70,73,70,63,65,71,74,55,57,67,65,43,33,68,53,71,67,20,18,23,68+2,68+2,68+2,65+2,66+2,66+2,66+2,65+2,64+2,64+2,64+2,63+2,58+2,58+2,58+2,63+2,47+2,45+2,45+2,45+2,47+2,45+2,40+2,40+2,40+2,45+2
5941,P. Förster,24,188,82,Germany,69,Left,4,3,High/High,CAM,67.0,59.0,66.0,69.0,55.0,74.0,,54,56,52,73,49,70,58,63,67,69,66,68,65,69,62,68,58,86,75,61,61,55,66,70,54,68,57,57,46,64+2,64+2,64+2,65+2,66+2,66+2,66+2,65+2,67+2,67+2,67+2,67+2,68+2,68+2,68+2,67+2,63+2,64+2,64+2,64+2,63+2,61+2,59+2,59+2,59+2,61+2
5944,Sandro Maceira,27,178,74,Brazil,69,Right,3,3,High/Medium,LAM,72.0,63.0,71.0,68.0,46.0,56.0,"Power Free-Kick, Dives Into Tackles (CPU AI Only)",70,62,56,72,63,67,66,62,75,68,70,73,76,62,62,67,71,68,52,56,45,59,67,71,74,73,29,50,46,64+2,64+2,64+2,67+2,66+2,66+2,66+2,67+2,68+2,68+2,68+2,68+2,67+2,67+2,67+2,68+2,60+2,59+2,59+2,59+2,60+2,58+2,51+2,51+2,51+2,58+2
5959,D. Flores,26,171,73,Costa Rica,69,Right,3,3,Medium/Medium,CAM,70.0,63.0,68.0,70.0,44.0,55.0,,57,62,46,75,59,65,61,62,72,71,73,67,85,64,90,74,58,72,45,55,56,28,63,66,57,66,42,54,52,63+2,63+2,63+2,66+2,66+2,66+2,66+2,66+2,67+2,67+2,67+2,67+2,65+2,65+2,65+2,67+2,58+2,57+2,57+2,57+2,58+2,56+2,49+2,49+2,49+2,56+2
5964,F. Álvarez,26,184,70,Argentina,69,Right,3,3,High/Medium,CAM,73.0,64.0,67.0,72.0,31.0,65.0,"Selfish, Outside Foot Shot",60,67,48,72,59,76,60,52,67,71,74,72,68,62,59,66,61,74,67,60,49,34,51,71,57,55,29,28,23,63+2,63+2,63+2,67+2,66+2,66+2,66+2,67+2,68+2,68+2,68+2,68+2,64+2,64+2,64+2,68+2,53+2,52+2,52+2,52+2,53+2,49+2,43+2,43+2,43+2,49+2
5974,Iñigo Vicente,21,178,67,Spain,69,Right,4,4,Medium/Medium,CAM,71.0,62.0,65.0,70.0,40.0,49.0,,63,67,49,73,44,68,64,32,59,73,73,69,74,60,76,56,62,58,46,60,42,38,65,67,56,68,36,43,36,62+2,62+2,62+2,67+2,66+2,66+2,66+2,67+2,68+2,68+2,68+2,67+2,63+2,63+2,63+2,67+2,55+2,53+2,53+2,53+2,55+2,52+2,46+2,46+2,46+2,52+2
